id,EAP,HPL,MWS
id19941,0.00015433878,0.021049522,0.9787961
id05711,0.7074554,0.2925215,2.3075863e-05
id02097,0.00065268413,0.88154227,0.11780509
id03563,4.6676683e-05,0.007839925,0.99211335
id02295,0.47832143,0.52165866,1.9897696e-05
id08179,1.232246e-05,2.2482143e-06,0.99998546
id05332,0.99995303,1.5368864e-08,4.700839e-05
id15697,0.99999523,4.479158e-06,2.0547947e-07
id17026,0.31641078,9.111662e-07,0.6835883
id04243,2.6117823e-06,0.9999968,6.4201026e-07
id13175,1.0,4.5181262e-10,7.258247e-10
id05387,0.9997818,0.0002105429,7.6711385e-06
id19989,0.9991767,0.0008227268,5.742139e-07
id25173,8.446399e-07,0.003492552,0.99650663
id08925,0.9999993,2.6478151e-08,7.235915e-07
id03034,0.0046420116,0.99534565,1.2352927e-05
id13272,1.7712637e-08,0.99999046,9.594766e-06
id07956,0.99999833,1.3975912e-06,2.043346e-07
id02648,0.99036235,0.0095772,6.0463244e-05
id01778,0.006060752,0.035589132,0.9583501
id12846,6.7593126e-11,1.2889425e-08,1.0
id19001,2.3264425e-05,0.99997675,1.2709643e-08
id05763,0.9999881,8.499596e-06,3.4265709e-06
id15590,1.0991947e-06,0.99999833,5.9512615e-07
id04912,0.00047412072,0.93764573,0.06188011
id21201,0.9999881,1.5480157e-06,1.0328557e-05
id13215,0.99995303,4.638453e-05,5.9706554e-07
id15612,7.906283e-05,1.3090799e-07,0.99992085
id18501,0.9995022,1.0660673e-05,0.00048715234
id07223,0.99999464,5.2823884e-06,1.6157202e-07
id06707,4.7588447e-08,0.99998856,1.1448311e-05
id05238,0.9999268,7.294469e-05,2.249244e-07
id00935,0.00029632825,2.9009238e-05,0.9996747
id00110,0.005184985,1.4605332e-06,0.99481356
id17476,0.6487993,0.00015769093,0.35104293
id15170,1.8373819e-10,0.9999999,1.6462155e-07
id13397,0.999859,5.4056523e-05,8.69445e-05
id24283,0.9999211,9.188588e-06,6.9736e-05
id15234,1.0,1.9779018e-09,1.1310821e-11
id16884,4.5150927e-07,0.0030740236,0.99692553
id07831,0.99976057,0.00023886816,5.440804e-07
id16038,0.9976453,0.0021423108,0.00021243533
id03629,0.9999567,3.0007566e-05,1.3233199e-05
id21019,0.5858054,0.34020948,0.073985115
id21835,0.9964838,0.0008031348,0.0027130628
id04480,1.2701797e-06,0.9999933,5.3704507e-06
id20838,0.00014238882,0.99974805,0.00010949455
id24195,0.99962246,0.00037464182,2.8807729e-06
id05448,0.9999999,1.4112244e-07,1.7073682e-09
id15957,0.011492032,0.98849267,1.527751e-05
id19956,0.15914468,0.16299438,0.677861
id15104,0.013857875,0.9860891,5.2961037e-05
id17559,0.9933357,0.0066628377,1.4256325e-06
id16839,5.0934044e-12,1.0,8.285333e-11
id14493,0.0071187727,0.29235458,0.7005266
id08833,0.9999981,1.733939e-06,1.2027914e-07
id15723,0.9999964,1.9084962e-06,1.6542227e-06
id02716,0.1157042,0.88020515,0.0040906826
id06689,2.734399e-09,0.9999844,1.5608395e-05
id18837,8.100301e-06,0.43799448,0.5619974
id04466,1.0,1.4384609e-10,4.674633e-11
id00686,1.0,2.3512178e-10,3.2874092e-11
id09010,0.0009762194,9.3585906e-05,0.99893016
id23353,1.0,3.9776804e-08,2.6082758e-10
id00066,0.011613461,0.0014033063,0.9869832
id15724,0.00014630485,0.3703005,0.6295532
id23486,1.0,3.5928596e-10,1.3389197e-10
id22258,1.5650394e-07,0.9999995,4.110801e-07
id02292,0.004849986,7.524604e-05,0.9950748
id16356,0.00048459249,0.000995473,0.99851996
id00235,2.8201674e-05,0.93884915,0.061122656
id25522,0.99998283,1.3678802e-05,3.4885686e-06
id04204,1.0474017e-06,0.00018824954,0.99981076
id22016,0.9999653,2.5519095e-05,9.15675e-06
id06480,3.3374008e-08,0.99998474,1.5200575e-05
id08718,0.9999832,4.9963614e-07,1.630271e-05
id05251,2.0493181e-07,0.99993277,6.69474e-05
id03359,0.00043613414,0.0013480257,0.99821585
id16117,0.0038843635,0.6469252,0.34919044
id17000,0.99999964,1.7049403e-09,3.1088248e-07
id01730,1.1480717e-08,3.5797302e-07,0.99999964
id00630,0.9987041,0.0012909549,5.0344556e-06
id18175,4.6388515e-05,0.99680245,0.0031511595
id00907,0.022224424,0.0675421,0.9102335
id18251,0.0064417645,0.99355173,6.5579097e-06
id25861,0.99530584,0.00466938,2.4742816e-05
id00398,0.999982,1.7769446e-05,2.2041873e-07
id27573,0.57729787,0.40454042,0.018161697
id10022,0.00030115692,0.99968016,1.8668245e-05
id15901,4.4375442e-10,0.99999964,3.973628e-07
id00451,5.050887e-08,0.00023246882,0.9997675
id23129,0.99998844,1.1616357e-05,4.128787e-08
id26498,0.00023762166,0.99976236,2.7793718e-08
id14741,0.002522351,0.99747366,3.927781e-06
id18453,0.99979633,8.049493e-07,0.00020286936
id08309,3.802293e-07,0.49376607,0.5062335
id00320,0.37030816,0.6296884,3.4332713e-06
id07688,0.9870553,0.012944428,2.369131e-07
id01556,0.9999994,6.474818e-07,1.8207803e-08
id00178,0.00019281337,0.9547961,0.04501111
id18902,1.5648103e-08,4.8368383e-07,0.9999995
id27002,0.9996911,0.00029188528,1.7051883e-05
id21418,1.8987614e-09,0.99999964,3.1874387e-07
id23018,2.5107463e-11,1.0,1.0479332e-11
id07032,0.9421606,0.05729533,0.0005440026
id16195,0.24231578,0.75768363,5.77067e-07
id11202,5.2195183e-08,0.9999987,1.2703997e-06
id09578,6.83876e-06,0.9999925,6.837257e-07
id26984,0.99524707,2.4725176e-05,0.0047282116
id19856,3.0065136e-10,1.0,4.665087e-10
id12086,0.07946766,0.0055607795,0.91497153
id12052,0.036542848,0.96285,0.00060720014
id17728,0.9999993,6.353211e-07,9.118342e-08
id24608,1.0,6.4959367e-09,6.854112e-11
id21097,1.0,1.605189e-08,2.6265687e-09
id20179,1.0,1.924178e-08,6.8109657e-10
id15144,0.6349067,0.046459895,0.3186335
id00206,0.9929056,1.4652893e-06,0.0070929243
id22285,0.9982716,2.375141e-06,0.0017260414
id06417,1.2500324e-05,0.9999875,4.456817e-08
id00215,4.4620043e-05,3.0296155e-07,0.99995506
id04201,1.0,1.9114682e-10,4.8001725e-10
id21771,6.60729e-08,1.544334e-08,0.9999999
id12451,0.99999344,4.8566126e-06,1.6584717e-06
id14250,0.040883087,0.07288396,0.886233
id03433,1.0,4.792122e-10,2.5073559e-09
id03303,0.0002357973,3.0060199e-05,0.9997341
id25901,0.065576635,0.0057411655,0.9286822
id06945,1.9886558e-05,0.9992093,0.0007708117
id05664,0.99723023,0.0023759184,0.00039381944
id05741,1.514596e-07,0.99998546,1.4399314e-05
id10652,0.99999976,2.7275212e-07,1.9101904e-08
id16300,0.98298085,0.00011105791,0.016908104
id12319,0.99981683,1.2414412e-06,0.00018197573
id07500,3.6185992e-07,2.3820214e-05,0.9999758
id12478,0.012619453,0.00054413965,0.98683643
id03076,3.5023928e-07,0.9998241,0.00017557635
id00969,0.99979,1.3273912e-05,0.00019682008
id23636,0.99944574,0.0005266169,2.7660644e-05
id09791,0.934322,0.065526575,0.00015144901
id05680,0.89685494,0.10309199,5.2989628e-05
id03672,0.98422766,0.015601618,0.0001707361
id04286,6.076085e-09,0.9989096,0.0010904304
id23883,1.9771627e-09,8.560763e-09,1.0
id11914,1.0,3.8670964e-09,5.087172e-08
id20974,0.9995239,0.00047004843,6.1149294e-06
id26125,0.39802366,2.8318074e-05,0.601948
id15543,6.4784535e-07,0.99999905,3.7250274e-07
id19471,0.95750463,0.0029948053,0.039500646
id11503,1.6314333e-06,0.99999726,1.0933816e-06
id09321,8.480682e-05,0.99991226,3.0159506e-06
id25560,2.6473046e-08,0.99999905,9.641175e-07
id06726,0.042835847,0.9571358,2.8416129e-05
id05709,0.9980317,0.0019683489,1.7087443e-08
id09788,0.7673257,0.23267072,3.5480332e-06
id05289,0.99919206,0.00080789183,2.78232e-08
id11815,4.7111035e-09,5.4727074e-08,1.0
id22422,0.7041051,8.257927e-05,0.29581234
id25954,0.68170834,0.31503758,0.0032540523
id13601,0.8724603,0.0032925913,0.12424714
id05677,0.9999994,4.3549395e-08,5.95752e-07
id10498,0.0755,0.0006913473,0.9238087
id02665,0.9996239,0.00037546305,5.6327536e-07
id10114,0.011015372,0.9889826,1.9552106e-06
id26314,3.2739455e-05,0.99881387,0.001153396
id21240,0.0019098866,0.9980862,3.904446e-06
id15569,0.9518913,0.00028404078,0.04782463
id25928,0.99903786,0.0009190634,4.3116095e-05
id22706,7.3158977e-09,0.9999707,2.9278572e-05
id20877,7.582266e-08,0.99997544,2.4465986e-05
id04318,0.9904698,0.005959774,0.0035704258
id18299,0.9999993,7.019051e-07,4.7782596e-08
id08126,9.668688e-10,1.8731093e-07,0.99999976
id14293,0.99999774,2.3171394e-06,7.1840245e-09
id12759,8.460952e-06,0.99999154,1.4644755e-08
id11983,0.01184592,8.222881e-05,0.9880718
id05580,2.9520245e-07,0.99973875,0.00026097416
id25846,0.00013422611,0.9998658,3.9781025e-08
id01939,0.10583984,0.85940206,0.034758084
id26327,0.47864056,0.0046344423,0.516725
id11068,5.499582e-07,3.7568861e-07,0.99999905
id08404,1.032503e-06,2.0532148e-08,0.9999989
id27189,0.74735725,0.25258487,5.7897803e-05
id15119,0.9986136,0.00023436743,0.0011519501
id26525,0.36986202,0.010751943,0.6193861
id03618,0.99999344,6.385401e-06,9.090141e-08
id27220,0.9950287,0.0012219612,0.0037493247
id18777,0.15376851,0.002045877,0.8441856
id20213,0.9713075,0.0004502138,0.02824226
id20403,1.0,3.7827985e-10,4.945863e-10
id03777,0.98349124,0.016463373,4.5385852e-05
id10595,0.00020126789,0.9996978,0.00010099839
id13816,3.6578662e-05,1.3128805e-05,0.9999503
id05667,8.440643e-05,8.3609353e-07,0.99991477
id24629,0.99991035,8.93967e-05,2.7662657e-07
id20398,0.9898795,7.775671e-05,0.010042708
id14108,0.16081369,0.7214167,0.117769636
id06196,0.010020835,0.033867337,0.95611185
id02800,0.90151393,0.09845552,3.049088e-05
id18732,0.2822211,2.8867764e-05,0.71774995
id11915,7.026472e-10,2.4487417e-08,1.0
id09739,0.4105178,0.5894003,8.194492e-05
id24672,2.1256556e-05,0.4397229,0.5602558
id00414,0.0038015645,0.8234553,0.17274317
id16307,0.00035816096,0.004431695,0.9952101
id14043,0.986014,0.011278129,0.0027077629
id00517,0.0014903259,0.99850863,1.0656319e-06
id09744,3.7478097e-07,0.99999964,3.6569595e-08
id19257,0.99319273,0.0068072733,2.1724578e-08
id15437,0.8523609,0.14285429,0.004784742
id16352,6.492525e-06,1.6253587e-06,0.9999919
id18849,4.9882e-06,0.9999949,8.96253e-08
id19434,0.0005095287,0.84831125,0.15117922
id17928,3.9415696e-05,0.9999604,1.6180486e-07
id16896,1.9743332e-08,1.0,1.5900262e-08
id02135,0.0048067365,0.02296456,0.9722287
id15075,1.0,2.5048667e-08,7.9965035e-11
id27486,9.853212e-08,5.9672544e-08,0.9999999
id19422,0.99985933,0.00014070334,9.453557e-09
id09603,7.444303e-05,0.9999232,2.2081908e-06
id02133,0.15255651,0.8474022,4.136692e-05
id03441,0.99998355,1.390868e-06,1.5039521e-05
id02398,0.519924,0.32067737,0.15939863
id05152,1.7085772e-07,0.9999999,2.4053941e-08
id17838,0.122062154,8.732008e-06,0.87792915
id25060,2.3032139e-07,0.001356424,0.99864334
id09998,0.9999999,6.077896e-08,1.4648698e-09
id01828,0.9999989,1.641118e-07,9.070313e-07
id25377,0.12382049,0.036680914,0.8394986
id22175,0.0012647643,9.020997e-05,0.998645
id02974,8.0377793e-10,1.0600625e-09,1.0
id26955,1.5243503e-05,0.8876534,0.11233134
id21091,1.5480195e-05,7.8025934e-08,0.9999844
id12802,8.009053e-06,0.999992,3.2826886e-08
id07432,0.031856563,0.89516604,0.072977476
id18749,0.0046391087,0.99526227,9.855252e-05
id15030,0.9998894,0.00010758021,2.961619e-06
id17155,5.774881e-10,0.9999999,9.17111e-08
id08128,0.00040169997,0.9995968,1.5192178e-06
id25706,0.029617788,0.9703817,6.354141e-07
id15645,0.62318856,0.37681103,4.7229167e-07
id04943,3.8236644e-06,0.9999962,2.1106816e-08
id27566,0.00022447102,0.999775,5.9602513e-07
id11765,8.4742106e-07,0.9999118,8.7391185e-05
id13783,0.0026914927,0.9594329,0.037875514
id00492,7.1763914e-11,1.0,5.951912e-11
id27636,0.9996445,0.00035024591,5.1850407e-06
id04273,0.026297217,0.97037446,0.003328252
id02537,0.15703057,0.73089033,0.112079166
id24349,0.98565567,0.005690513,0.008653799
id00023,0.9999993,7.1879765e-07,2.7273246e-09
id23025,0.9999726,2.3948214e-05,3.399256e-06
id08722,1.0,4.335083e-09,5.43659e-10
id02420,3.8376197e-07,0.99999964,5.7591997e-08
id10811,0.9999857,1.2498121e-05,1.8254412e-06
id04019,0.0010060744,0.9989837,1.0203711e-05
id18334,0.0011997826,0.9987992,9.2634934e-07
id16781,0.024896495,1.5562811e-05,0.9750879
id08773,0.9513752,0.04733819,0.001286693
id19214,0.81779945,0.18083917,0.0013613893
id09589,0.010025941,0.12845889,0.8615152
id24246,0.014144327,0.9854139,0.00044179903
id23577,0.58913505,5.096163e-06,0.41085982
id09305,0.3635503,0.0008132015,0.6356365
id16460,0.9951698,0.0048029507,2.7169192e-05
id21115,0.49701986,0.502966,1.4151403e-05
id25996,0.99941504,0.00029151764,0.00029340028
id02551,0.9360376,0.06212177,0.0018405991
id19352,2.6321035e-07,0.00015216337,0.99984753
id03806,1.0,1.6450494e-11,1.1593906e-10
id26544,0.9999999,1.1794056e-07,5.178175e-08
id18761,0.0002133264,3.9453344e-06,0.99978274
id24148,0.6554552,0.34454092,3.856466e-06
id16095,0.7128922,0.28664902,0.00045881592
id18442,0.9980902,0.0018919887,1.7688786e-05
id22596,0.09418089,0.90577805,4.1014944e-05
id23002,0.018687151,0.97567993,0.005632887
id04797,0.9999999,6.261112e-08,2.4645038e-08
id06610,0.9753863,1.939985e-06,0.024611715
id16173,0.99999464,6.755134e-07,4.6225027e-06
id18292,0.9999838,1.6140795e-05,1.0160938e-07
id27328,0.99837506,6.4737476e-05,0.0015602087
id01695,8.8228796e-07,6.3384036e-08,0.99999905
id05761,1.3752796e-07,1.2701843e-08,0.9999999
id16354,0.9468236,0.053175863,6.0941466e-07
id12207,2.0405198e-09,2.2168272e-09,1.0
id05665,0.99999714,2.2711547e-06,6.206796e-07
id01911,0.9999938,2.103529e-06,4.0117716e-06
id19153,4.6488861e-07,1.03797665e-05,0.99998915
id10295,0.00020168343,0.99939156,0.00040674675
id23038,0.9996166,0.00036903296,1.4326036e-05
id23783,8.049481e-11,4.4147897e-12,1.0
id27879,0.9833899,0.01655889,5.1277573e-05
id19190,0.9999969,2.9936696e-06,9.860177e-08
id05065,7.85411e-05,0.9999205,9.072525e-07
id21296,0.97752804,0.02247044,1.4651874e-06
id13262,0.0001101935,4.289319e-06,0.99988556
id10333,0.9999529,4.669731e-05,3.4949025e-07
id16677,1.8541434e-05,0.9999813,1.7079377e-07
id01392,2.4704633e-07,7.4700743e-06,0.99999225
id27874,1.0,2.9089291e-08,5.4699317e-08
id02294,0.9943989,0.0056001954,9.99776e-07
id18298,6.295164e-06,0.99947387,0.0005198122
id06997,0.07336515,0.0016406628,0.92499423
id05243,0.99998903,1.08690665e-05,7.922238e-08
id00860,1.0325364e-08,0.9999999,1.5313935e-07
id26681,4.0314476e-09,0.0048410795,0.99515885
id06020,0.99566996,0.004242003,8.8037414e-05
id27683,0.9999758,2.9919054e-06,2.1165253e-05
id17655,8.501666e-12,1.0,6.645945e-11
id08817,0.9999598,7.008895e-07,3.944948e-05
id11512,9.032575e-08,0.99999774,2.1223861e-06
id00478,9.468367e-06,0.00038483008,0.9996057
id02116,0.99114835,0.008850655,9.184902e-07
id06746,0.00023279405,4.4655044e-05,0.99972254
id03863,0.0102904765,0.0059129237,0.98379654
id01802,0.03654567,0.962609,0.00084532483
id11682,1.2211007e-05,0.9999833,4.5147817e-06
id04033,0.99999404,4.13102e-06,1.7751712e-06
id09286,0.18632811,0.8136714,4.6714962e-07
id12904,0.85229343,0.001369493,0.14633702
id07420,0.01726915,0.18114622,0.8015846
id22398,0.00012932786,0.9998574,1.3249613e-05
id00424,0.95925057,0.021689864,0.019059524
id20960,0.9999999,1.6697032e-07,1.2878456e-09
id10267,0.9169657,0.077849366,0.0051849266
id19330,0.00024244464,0.99974483,1.2748106e-05
id00994,5.8373956e-07,0.9999994,1.0837696e-08
id10785,6.274141e-05,0.99992096,1.6341748e-05
id00955,9.787325e-05,2.2649988e-06,0.99989986
id09757,0.3760642,0.6237343,0.00020148543
id10030,0.98500615,0.0126906745,0.0023031645
id22952,5.3693448e-06,0.0002511191,0.9997435
id21955,5.712002e-07,2.3903496e-05,0.99997556
id07674,0.40791366,0.0014595522,0.5906268
id13760,2.473804e-09,1.0,3.1438911e-09
id18166,0.9123029,0.085484855,0.0022121589
id23498,0.0020086996,0.37445053,0.62354076
id05296,2.4353062e-06,0.999997,6.221266e-07
id26709,4.8792863e-05,6.0536495e-06,0.99994516
id02853,0.90975964,0.05949815,0.030742202
id06800,0.0018229897,0.057432327,0.9407447
id14758,0.48157334,0.0007174243,0.5177092
id12356,0.5342372,0.4657557,7.074735e-06
id21492,0.99453175,0.005464948,3.260331e-06
id27540,0.0020287447,0.9979563,1.4979045e-05
id07376,0.99755293,0.001138945,0.0013080916
id15201,7.0271476e-08,0.99999976,1.4346514e-07
id23388,0.5229836,0.47701102,5.4361326e-06
id13923,7.529747e-08,0.9999999,4.152313e-08
id00794,0.99991286,8.693277e-05,2.3275341e-07
id23910,0.007961964,0.9503124,0.04172559
id02556,0.08314964,0.9166111,0.00023925058
id22151,4.3152757e-09,1.0,1.1465271e-08
id11698,4.456046e-07,0.9999951,4.4215603e-06
id11627,0.000346827,0.99781454,0.0018385919
id06340,4.5550813e-05,0.99995434,1.4830836e-07
id05123,0.0058466666,2.7286893e-08,0.9941533
id26620,0.6622422,0.337558,0.00019983701
id04002,7.643643e-06,0.9999924,5.597306e-09
id26554,2.8312513e-07,0.18299608,0.81700367
id18012,0.89065516,1.1040983e-05,0.10933378
id12964,0.71597135,0.2116086,0.07242001
id18965,0.036087755,0.96296716,0.00094508444
id19082,8.517389e-06,0.9999831,8.520744e-06
id26742,0.9999988,1.2597835e-07,1.0633759e-06
id15442,1.1619401e-05,0.15575168,0.84423673
id16647,0.9999918,7.972701e-06,1.9903305e-07
id11544,0.21384054,0.14437114,0.6417883
id20581,0.99999833,2.4794875e-07,1.4003542e-06
id13192,0.999998,1.7647417e-06,2.7459893e-07
id15814,0.9999926,6.117039e-06,1.2976678e-06
id26279,0.99972016,0.00026591,1.3958047e-05
id00240,0.17434746,6.433041e-06,0.8256461
id22836,1.0,6.790099e-09,6.869889e-09
id15085,2.9127054e-06,0.99993825,5.8869107e-05
id17495,0.99978036,0.00021728933,2.3938621e-06
id26762,2.138309e-05,0.9999528,2.5919993e-05
id13685,0.9999999,6.032932e-08,6.306233e-09
id16560,8.311294e-06,0.99987495,0.00011668481
id17184,0.0004215572,0.99439794,0.005180475
id21635,1.0,2.1813096e-09,3.6822737e-10
id26751,0.0015574204,2.0116504e-05,0.9984225
id12351,0.02264967,1.4987119e-06,0.9773488
id14872,1.6244096e-06,9.948186e-05,0.9998989
id18372,0.99999964,3.5500543e-07,1.0703206e-08
id26851,0.99999094,5.037079e-06,4.054291e-06
id22659,5.425508e-05,0.9998109,0.00013492625
id04102,2.1235348e-07,0.9999995,2.2548456e-07
id02353,1.95274e-05,0.9999074,7.30119e-05
id26721,1.0,4.3314238e-08,6.19825e-10
id11171,0.7615993,0.23805144,0.00034924227
id13562,0.1921539,0.8048946,0.0029514225
id26425,0.009464869,0.8620838,0.12845139
id26394,0.4977578,0.50220627,3.5924204e-05
id22187,0.08092854,0.000106757405,0.9189646
id00422,1.0,8.1770535e-11,3.3974348e-11
id22667,7.43851e-09,0.9999994,5.71204e-07
id00911,0.99981946,2.9388858e-07,0.00018037108
id17291,0.8835509,0.09161651,0.024832634
id01915,8.827871e-06,0.99999094,2.2683017e-07
id01434,5.109126e-06,0.99997747,1.7457196e-05
id01584,0.99997544,2.285364e-05,1.6817927e-06
id09266,2.7051084e-07,0.99999976,1.849806e-09
id17494,0.86601907,0.0067965477,0.12718439
id24919,0.9999999,1.4644243e-07,8.526988e-11
id21043,0.99990237,1.3555137e-06,9.625499e-05
id17796,7.599413e-09,0.9999994,6.4619127e-07
id02166,1.1267934e-10,3.6648828e-10,1.0
id17503,0.9999951,2.1012138e-06,2.7270312e-06
id21203,0.59703255,0.35745174,0.04551573
id25626,0.018780608,0.8952459,0.08597344
id09836,7.825157e-09,0.9999907,9.295605e-06
id24202,4.095499e-05,0.999959,1.6506976e-09
id27260,0.0005897647,0.9994092,1.0202573e-06
