id,EAP,HPL,MWS
id01778,0.11867976,0.05385621,0.82746404
id12846,0.015030095,0.0016677259,0.9833022
id19001,0.6729586,0.12957469,0.1974667
id05763,0.7425192,0.07525268,0.18222812
id15590,0.56884986,0.36489055,0.06625959
id04912,0.35385838,0.5388486,0.10729306
id21201,0.492379,0.033974968,0.47364596
id13215,0.4055439,0.23694022,0.35751593
id15612,0.38267812,0.008120089,0.60920185
id18501,0.39208424,0.044408612,0.5635072
id07223,0.8983516,0.042377353,0.059271105
id06707,0.75392175,0.1855832,0.06049505
id05238,0.8973331,0.05459446,0.048072454
id00935,0.05610463,0.0037195364,0.94017583
id00110,0.02109551,0.0015685856,0.97733593
id17476,0.5771123,0.016961465,0.40592626
id15170,0.12961248,0.6401513,0.23023628
id13397,0.21792018,0.06732305,0.7147568
id24283,0.94032156,0.02597252,0.03370585
id15234,0.7430701,0.21082772,0.046102084
id16884,0.14679119,0.67102236,0.18218647
id07831,0.6403732,0.08881736,0.27080947
id16038,0.5659011,0.29990157,0.13419735
id03629,0.7247083,0.11530577,0.15998591
id21019,0.7128731,0.04309508,0.24403182
id21835,0.15291084,0.2619552,0.58513397
id04480,0.42763543,0.27592972,0.29643485
id20838,0.36415735,0.36273924,0.27310333
id24195,0.35806328,0.21612963,0.42580703
id05448,0.99086916,0.005740995,0.0033898435
id15957,0.74596465,0.12268372,0.13135165
id19956,0.5878079,0.31278023,0.09941188
id15104,0.10296397,0.45305693,0.44397917
id17559,0.4925356,0.48952258,0.017941806
id16839,0.04850135,0.79703224,0.15446644
id14493,0.16074008,0.38580433,0.45345557
id08833,0.8549809,0.09279993,0.05221929
id15723,0.73034585,0.09211501,0.17753911
id02716,0.6124203,0.0726718,0.3149079
id06689,0.47194472,0.37764066,0.15041466
id18837,0.0702218,0.037575442,0.89220273
id04466,0.9969406,0.0016494234,0.0014099202
id00686,0.98215103,0.009177311,0.008671619
id09010,0.20023268,0.35212618,0.4476411
id23353,0.93083864,0.051828332,0.01733306
id00066,0.09899376,0.046917006,0.8540892
id15724,0.5679972,0.29216626,0.13983646
id23486,0.985115,0.011717087,0.0031679082
id22258,0.20289856,0.21521272,0.58188874
id02292,0.3172716,0.015550382,0.66717803
id16356,0.20593984,0.20480907,0.58925116
id00235,0.34346506,0.63414025,0.022394648
id25522,0.8408768,0.07490186,0.084221326
id04204,0.2278442,0.0771638,0.694992
id22016,0.7074826,0.060927868,0.23158959
id06480,0.06802433,0.83746475,0.0945109
id08718,0.7695067,0.032163672,0.19832963
id05251,0.22913457,0.10973218,0.6611332
id03359,0.55689985,0.41850343,0.024596764
id16117,0.428555,0.087656,0.483789
id17000,0.51675713,0.023877556,0.4593654
id01730,0.075342275,0.06860738,0.8560504
id00630,0.8967848,0.044738285,0.05847696
id18175,0.47143665,0.22958137,0.29898193
id00907,0.4692791,0.13142931,0.39929155
id18251,0.6237512,0.25320807,0.1230407
id25861,0.43287963,0.14600098,0.4211194
id00398,0.88500524,0.084553815,0.030440921
id27573,0.82582766,0.095397405,0.07877484
id10022,0.04716711,0.78693163,0.16590127
id15901,0.028769117,0.76724267,0.20398813
id00451,0.06768735,0.0416635,0.8906491
id23129,0.63418895,0.08435049,0.2814606
id26498,0.680895,0.30843675,0.010668301
id14741,0.12559606,0.8032697,0.07113421
id18453,0.4508201,0.023602167,0.5255778
id08309,0.30307895,0.22553866,0.4713824
id00320,0.95371735,0.037980016,0.008302548
id07688,0.38486633,0.5934354,0.021698281
id01556,0.73060125,0.17348945,0.09590932
id00178,0.2939513,0.11744838,0.58860034
id18902,0.26276618,0.15566182,0.58157194
id27002,0.26675493,0.1868753,0.5463698
id21418,0.015819777,0.98227423,0.0019059177
id23018,0.39307645,0.47666517,0.13025838
id07032,0.45284575,0.35720825,0.18994592
id16195,0.47532898,0.51719964,0.007471428
id11202,0.25519678,0.6870086,0.057794612
id09578,0.6942536,0.1464269,0.15931949
id26984,0.7841369,0.035513632,0.18034941
id19856,0.009228845,0.9584637,0.03230736
id12086,0.5334986,0.04681608,0.41968533
id12052,0.6914712,0.27305722,0.035471488
id17728,0.30582967,0.28946346,0.40470687
id24608,0.92087704,0.06728622,0.011836683
id21097,0.97450703,0.0044785296,0.021014456
id20179,0.9888059,0.006170911,0.0050232634
id15144,0.5177055,0.053778946,0.42851555
id00206,0.5193203,0.3335027,0.14717701
id22285,0.70798695,0.18082514,0.11118796
id06417,0.42858103,0.20529293,0.366126
id00215,0.7140214,0.014109843,0.27186882
id04201,0.59116703,0.35609964,0.05273336
id21771,0.12154426,0.007843772,0.8706119
id12451,0.4311445,0.113870725,0.4549848
id14250,0.6177951,0.04694999,0.3352549
id03433,0.6524929,0.025500366,0.3220067
id03303,0.7253007,0.034243368,0.24045593
id25901,0.67263186,0.059357088,0.26801106
id06945,0.3737727,0.2805252,0.34570202
id05664,0.3253847,0.44510716,0.22950815
id05741,0.78307205,0.031540126,0.18538775
id10652,0.9803263,0.008411372,0.011262307
id16300,0.0750342,0.032888316,0.8920775
id12319,0.18223196,0.0034914718,0.8142766
id07500,0.14320719,0.11912968,0.73766315
id12478,0.55312014,0.010029733,0.43685013
id03076,0.67453706,0.085481614,0.23998128
id00969,0.37587076,0.049633704,0.57449555
id23636,0.757339,0.1892807,0.053380337
id09791,0.50595134,0.37006032,0.12398838
id05680,0.9751381,0.016491424,0.008370437
id03672,0.1503879,0.15793397,0.69167817
id04286,0.09065213,0.25379232,0.6555556
id23883,0.949397,0.013646501,0.036956407
id11914,0.63942647,0.115040496,0.24553308
id20974,0.4141688,0.17550464,0.4103265
id26125,0.19740748,0.29984275,0.5027498
id15543,0.032159247,0.9547766,0.013064157
id19471,0.057942312,0.34773344,0.5943243
id11503,0.1623319,0.67739916,0.16026889
id09321,0.6683993,0.29865724,0.032943513
id25560,0.36924583,0.33648744,0.29426667
id06726,0.2895716,0.49305946,0.21736898
id05709,0.9851188,0.0106581105,0.00422308
id09788,0.8339822,0.10546231,0.06055543
id05289,0.48388946,0.49386528,0.022245258
id11815,0.23549096,0.03233678,0.7321723
id22422,0.30985177,0.06278702,0.6273612
id25954,0.06846179,0.45803544,0.4735027
id13601,0.498785,0.15281227,0.34840277
id05677,0.92970175,0.04040719,0.029891027
id10498,0.20661211,0.21324895,0.5801389
id02665,0.9549326,0.03505716,0.010010246
id10114,0.79330057,0.16055396,0.046145365
id26314,0.33559042,0.46698725,0.19742228
id21240,0.20375174,0.7497256,0.046522714
id15569,0.28372934,0.009902462,0.70636815
id25928,0.13826083,0.36394933,0.49778983
id22706,0.4352706,0.49287665,0.07185268
id20877,0.047169007,0.69266224,0.2601687
id04318,0.5177011,0.11063824,0.3716607
id18299,0.8383257,0.05759047,0.10408388
id08126,0.039002955,0.106809124,0.8541879
id14293,0.8932811,0.09561093,0.011108022
id12759,0.26263106,0.59878135,0.1385876
id11983,0.431596,0.16040091,0.40800306
id05580,0.003741665,0.96775067,0.028507657
id25846,0.34002262,0.56083,0.099147364
id01939,0.62299687,0.10898922,0.26801386
id26327,0.6599023,0.09893199,0.24116574
id11068,0.03675332,0.06581903,0.8974276
id08404,0.104465716,0.6810216,0.21451266
id27189,0.07370066,0.5343505,0.39194885
id15119,0.049432956,0.8225268,0.12804027
id26525,0.19055997,0.19373779,0.6157022
id03618,0.9642467,0.015493419,0.020259852
id27220,0.3282471,0.5923402,0.079412736
id18777,0.4163459,0.14487387,0.43878016
id20213,0.44959563,0.07967851,0.4707258
id20403,0.9844503,0.0032335832,0.012316077
id03777,0.51871705,0.4146677,0.06661525
id10595,0.1919932,0.5524365,0.25557035
id13816,0.22304149,0.1462186,0.6307399
id05667,0.14724964,0.09355207,0.75919825
id24629,0.5905707,0.35410184,0.05532739
id20398,0.17834562,0.274977,0.5466775
id14108,0.25173175,0.2007606,0.54750764
id06196,0.3327515,0.21045448,0.456794
id02800,0.7493009,0.20930488,0.041394155
id18732,0.3135761,0.03235336,0.65407056
id11915,0.08372657,0.10698436,0.80928904
id09739,0.5490291,0.40781093,0.043159883
id24672,0.051530845,0.11326546,0.8352037
id00414,0.8849274,0.026841758,0.08823085
id16307,0.37122416,0.42573082,0.20304497
id14043,0.76627165,0.09842027,0.13530816
id00517,0.67829835,0.12646711,0.19523449
id09744,0.07955531,0.90370965,0.01673504
id19257,0.52451444,0.43062916,0.044856396
id15437,0.57799655,0.05135481,0.37064862
id16352,0.25073367,0.023498375,0.7257679
id18849,0.22797187,0.751179,0.020849144
id19434,0.13208471,0.21129377,0.65662146
id17928,0.6795295,0.18121025,0.13926026
id16896,0.36256534,0.5447482,0.09268655
id02135,0.28847507,0.13343684,0.57808805
id15075,0.97231287,0.019903662,0.007783452
id27486,0.2855083,0.2899149,0.4245768
id19422,0.8584598,0.05365385,0.08788641
id09603,0.37822136,0.39954096,0.22223763
id02133,0.053348042,0.9252288,0.021423206
id03441,0.55850375,0.007457099,0.43403912
id02398,0.5647559,0.34761864,0.0876254
id05152,0.31085506,0.5067305,0.18241447
id17838,0.48596436,0.07380972,0.44022596
id25060,0.071942836,0.8294676,0.09858967
id09998,0.95636964,0.039963305,0.0036670675
id01828,0.32150117,0.2978537,0.38064513
id25377,0.2975385,0.60126454,0.10119698
id22175,0.50764847,0.3676201,0.12473136
id02974,0.09198721,0.018984953,0.88902783
id26955,0.2787768,0.13142224,0.58980095
id21091,0.9149906,0.014218117,0.070791386
id12802,0.102681465,0.83770233,0.05961611
id07432,0.2540728,0.69791865,0.04800866
id18749,0.7421085,0.14503974,0.11285167
id15030,0.30717263,0.08742985,0.6053975
id17155,0.15241316,0.77704734,0.07053953
id08128,0.83709,0.116294965,0.046614975
id25706,0.8901985,0.105493106,0.0043083206
id15645,0.84919477,0.12992583,0.020879393
id04943,0.049245823,0.655217,0.2955372
id27566,0.53436476,0.4452561,0.020379093
id11765,0.055556983,0.5313265,0.4131165
id13783,0.47196683,0.20869116,0.319342
id00492,0.03371137,0.809202,0.15708654
id27636,0.89083475,0.07203846,0.037126753
id04273,0.87886214,0.08267675,0.038461197
id02537,0.3992048,0.109936,0.4908592
id24349,0.063739166,0.43838435,0.4978764
id00023,0.8995807,0.08650727,0.013912079
id23025,0.93016154,0.023739893,0.04609853
id08722,0.802125,0.075596966,0.12227796
id02420,0.0495849,0.9342331,0.016181966
id10811,0.9112725,0.035044935,0.053682555
id04019,0.22946626,0.6910534,0.0794804
id18334,0.79549444,0.19627915,0.008226444
id16781,0.6628276,0.13310891,0.20406342
id08773,0.23717968,0.26788616,0.49493414
id19214,0.52560025,0.09621542,0.37818438
id09589,0.3851446,0.054805763,0.5600497
id24246,0.30009982,0.49434638,0.20555384
id23577,0.36467758,0.031783063,0.60353935
id09305,0.57793176,0.14724961,0.27481857
id16460,0.637886,0.24764656,0.114467435
id21115,0.89562947,0.06965254,0.03471801
id25996,0.51759183,0.1167323,0.3656758
id02551,0.4092645,0.21907957,0.37165582
id19352,0.014582188,0.0135213155,0.9718965
id03806,0.9919355,0.0057931496,0.0022713153
id26544,0.870657,0.044839446,0.08450354
id18761,0.45469925,0.09373615,0.45156458
id24148,0.45580778,0.27001336,0.27417877
id16095,0.5012217,0.26700687,0.23177142
id18442,0.85083556,0.055837564,0.09332693
id22596,0.33342963,0.5007458,0.16582459
id23002,0.28346455,0.40092084,0.31561458
id04797,0.9616637,0.015691089,0.022645094
id06610,0.66421,0.054521807,0.2812682
id16173,0.6707974,0.1334044,0.19579822
id18292,0.39922613,0.045474876,0.555299
id27328,0.70803875,0.030158661,0.2618026
id01695,0.016668675,0.062057044,0.9212743
id05761,0.7266151,0.016814644,0.2565703
id16354,0.8651808,0.10657292,0.028246297
id12207,0.15207419,0.19312724,0.65479857
id05665,0.9668304,0.009839738,0.023329848
id01911,0.6425271,0.030049866,0.32742304
id19153,0.29551604,0.10196872,0.6025152
id10295,0.7087948,0.19650629,0.09469897
id23038,0.8471079,0.07975898,0.07313308
id23783,0.13598523,0.019559119,0.84445566
id27879,0.6659949,0.23474436,0.09926072
id19190,0.6545027,0.18571904,0.1597782
id05065,0.5923121,0.30429772,0.103390254
id21296,0.93358445,0.05548392,0.01093163
id13262,0.4105111,0.16052319,0.42896572
id10333,0.72600186,0.043607097,0.23039111
id16677,0.15836397,0.75267744,0.08895865
id01392,0.312063,0.07488662,0.61305034
id27874,0.9615455,0.012622304,0.025832191
id02294,0.84683484,0.12773694,0.025428284
id18298,0.23896705,0.67254525,0.0884877
id06997,0.5186725,0.053357236,0.4279702
id05243,0.87543017,0.069296926,0.055272955
id00860,0.34488213,0.5459969,0.10912097
id26681,0.036608703,0.25774145,0.7056499
id06020,0.42722043,0.32811993,0.24465963
id27683,0.25048387,0.084883004,0.6646332
id17655,0.72503364,0.23617586,0.038790558
id08817,0.28147957,0.05331432,0.6652061
id11512,0.2541805,0.5143384,0.23148108
id00478,0.38065833,0.09766572,0.52167594
id02116,0.8496187,0.10343243,0.04694891
id06746,0.020297362,0.0050468193,0.9746558
id03863,0.35026088,0.28511974,0.36461943
id01802,0.37793368,0.41688174,0.20518461
id11682,0.28319877,0.1341021,0.5826991
id04033,0.95345396,0.005359451,0.04118657
id09286,0.61684895,0.19162595,0.19152507
id12904,0.43140757,0.30617073,0.26242173
id07420,0.89490455,0.08022255,0.024872907
id22398,0.6580385,0.18730444,0.154657
id00424,0.41628668,0.12979682,0.45391643
id20960,0.9106832,0.075904235,0.013412615
id10267,0.8046224,0.09623223,0.09914539
id19330,0.7861213,0.08391341,0.12996529
id00994,0.091690235,0.9033173,0.004992594
id10785,0.5574871,0.29490218,0.1476108
id00955,0.39868063,0.05317108,0.5481483
id09757,0.22107065,0.18297529,0.59595406
id10030,0.48938653,0.16142608,0.34918728
id22952,0.15679479,0.057072513,0.7861327
id21955,0.17413698,0.17474198,0.651121
id07674,0.24650735,0.38464186,0.36885077
id13760,0.03842767,0.9382347,0.023337597
id18166,0.316267,0.583333,0.10039996
id23498,0.05333559,0.056026727,0.89063764
id05296,0.15659775,0.72801816,0.11538408
id26709,0.028419757,0.010364441,0.9612158
id02853,0.7301624,0.079675876,0.19016176
id06800,0.6255485,0.100552015,0.27389947
id14758,0.89673066,0.015668655,0.08760062
id12356,0.7906347,0.19621098,0.013154285
id21492,0.51843476,0.1322529,0.3493123
id27540,0.9006748,0.062037688,0.0372875
id07376,0.29016805,0.4638412,0.24599078
id15201,0.7052607,0.13620415,0.15853514
id23388,0.4635819,0.32195017,0.21446785
id13923,0.20301263,0.5924612,0.2045261
id00794,0.9932167,0.0021746852,0.0046086363
id23910,0.41149396,0.14384806,0.44465798
id02556,0.623489,0.077091,0.29942006
id22151,0.30063388,0.5622741,0.13709208
id11698,0.227767,0.6050852,0.16714783
id11627,0.4176547,0.21632467,0.36602056
id06340,0.43808016,0.27567017,0.2862496
id05123,0.24040486,0.010043093,0.7495521
id26620,0.40420756,0.5821586,0.01363384
id04002,0.89748263,0.05025818,0.0522592
id26554,0.016359527,0.077501334,0.9061391
id18012,0.1124557,0.75593126,0.13161302
id12964,0.74460953,0.0346915,0.22069892
id18965,0.35441905,0.47351542,0.17206551
id19082,0.6718368,0.14190345,0.18625976
id26742,0.6818096,0.05840005,0.25979036
id15442,0.59364873,0.09288611,0.31346518
id16647,0.8315447,0.11433045,0.054124806
id11544,0.37145695,0.29067087,0.33787218
id20581,0.90006137,0.045245133,0.054693554
id13192,0.73019356,0.089660436,0.18014596
id15814,0.90883994,0.063504614,0.027655408
id26279,0.64677984,0.07272456,0.28049564
id00240,0.7228157,0.04264529,0.23453902
id22836,0.7312635,0.06780862,0.20092791
id15085,0.12628002,0.53244674,0.34127325
id17495,0.44837868,0.23933321,0.31228814
id26762,0.4246292,0.22421531,0.35115546
id13685,0.86667687,0.071486905,0.061836272
id16560,0.082403004,0.84830093,0.06929602
id17184,0.20292044,0.531521,0.2655586
id21635,0.99286014,0.0014824924,0.0056574107
id26751,0.7687103,0.13097164,0.10031799
id12351,0.084402025,0.014971421,0.9006266
id14872,0.1701045,0.043133818,0.7867617
id18372,0.9774523,0.013628008,0.008919669
id26851,0.5279697,0.04187181,0.43015853
id22659,0.12850031,0.7713226,0.100177035
id04102,0.038883302,0.38230643,0.5788103
id02353,0.067707136,0.88772255,0.044570304
id26721,0.1207592,0.86893606,0.010304773
id11171,0.5848216,0.12927581,0.28590268
id13562,0.8624182,0.060754,0.07682782
id26425,0.22191668,0.4160166,0.36206675
id26394,0.82972634,0.087051064,0.08322262
id22187,0.4579689,0.099069454,0.44296166
id00422,0.99763477,0.0017417676,0.00062345417
id22667,0.17491528,0.6343606,0.19072416
id00911,0.6445877,0.010764151,0.34464815
id17291,0.064119905,0.07831202,0.857568
id01915,0.35994813,0.5954462,0.0446057
id01434,0.51126283,0.33710045,0.15163675
id01584,0.7030219,0.14274083,0.15423736
id09266,0.9544048,0.021150226,0.024444982
id17494,0.6094528,0.10403903,0.28650817
id24919,0.7421457,0.15826418,0.099590085
id21043,0.90823793,0.016148452,0.07561366
id17796,0.48298594,0.37842485,0.13858913
id02166,0.33887634,0.013041146,0.64808255
id17503,0.89267784,0.018203273,0.08911897
id21203,0.5084136,0.106129855,0.38545656
id25626,0.2586343,0.354267,0.38709876
id09836,0.13820083,0.6341552,0.22764401
id24202,0.36687005,0.38034686,0.25278306
id27260,0.5705476,0.26172912,0.16772334
id23167,0.05770671,0.098594084,0.8436992
id10393,0.37356213,0.16944614,0.45699173
id01171,0.10735415,0.8155742,0.077071674
id06380,0.55864584,0.20714499,0.23420921
id22686,0.50766015,0.12540115,0.36693877
id26250,0.8675718,0.11360412,0.018824067
id09315,0.16258965,0.8181187,0.019291587
id00886,0.754365,0.20571484,0.039920103
id03101,0.9560938,0.034852885,0.009053439
id12367,0.9225989,0.019855734,0.057545282
id10770,0.94786584,0.033055145,0.019078951
id14949,0.8876831,0.06650941,0.045807492
id14141,0.9807804,0.015206335,0.004013265
id25417,0.6350039,0.036571827,0.32842425
id26873,0.83101344,0.16635655,0.0026300054
id10818,0.7144865,0.2326682,0.05284528
id15146,0.9128935,0.073540345,0.013566168
id23328,0.5379289,0.24763714,0.21443395
id16765,0.71300644,0.11373951,0.17325404
id24383,0.7701288,0.13876717,0.09110398
id21304,0.15640381,0.018204007,0.8253921
id12551,0.7511627,0.21921854,0.029618766
id23274,0.95515984,0.037036866,0.0078033064
id08117,0.3897836,0.13543971,0.47477674
id23961,0.068806976,0.878971,0.05222208
id13865,0.31720307,0.0724585,0.6103384
id22807,0.87215424,0.11681183,0.01103395
id08951,0.19104719,0.018046731,0.79090613
id18684,0.8579751,0.08438896,0.057635885
id25179,0.013774591,0.023416545,0.96280885
id27033,0.98787093,0.008468181,0.003660863
id13977,0.6208099,0.20245406,0.17673607
id19337,0.07400001,0.87344337,0.05255661
id25764,0.6732507,0.009790695,0.31695855
id16106,0.7604938,0.05443558,0.1850706
id05468,0.31687042,0.008814615,0.6743149
id05241,0.9933782,0.004402329,0.002219438
id10215,0.52057296,0.4663827,0.013044425
id23457,0.94919807,0.03703128,0.013770676
id02200,0.997855,0.0010980351,0.0010468556
id13714,0.22816297,0.3521481,0.41968897
id20332,0.087759316,0.8079803,0.10426039
id18573,0.53087604,0.14729062,0.32183337
id08569,0.0027280347,0.00036469105,0.9969073
id22767,0.11253339,0.21334335,0.6741233
id25390,0.86738557,0.11487683,0.017737666
id09288,0.26124072,0.34182328,0.39693603
id12381,0.05345371,0.12760098,0.81894535
id02895,0.17502022,0.13992552,0.68505424
id25270,0.9070365,0.03854288,0.054420643
id14248,0.74513465,0.041109957,0.21375544
id12831,0.20144263,0.075453974,0.7231034
id18305,0.5263744,0.07948864,0.39413694
id07805,0.0066952547,0.0033349083,0.9899698
id14027,0.5946934,0.3577818,0.04752475
id02760,0.635597,0.106476866,0.2579261
id24362,0.7049196,0.03158161,0.26349884
id17065,0.99018735,0.005025163,0.0047874586
id26583,0.842531,0.115847714,0.04162126
id19664,0.9921834,0.0049261614,0.0028904653
id25145,0.57838976,0.39861298,0.022997288
id17858,0.8962595,0.09140722,0.0123332795
id05148,0.44311473,0.5064781,0.05040723
id22928,0.29408607,0.0054474813,0.70046645
id21549,0.9781839,0.0023272333,0.019488785
id12649,0.21609055,0.092028074,0.6918814
id21597,0.57403547,0.31370577,0.11225867
id27945,0.43412277,0.44203445,0.12384279
id00243,0.6467426,0.03781879,0.31543863
id02745,0.9954827,0.003501737,0.0010156421
id23550,0.65966636,0.049529027,0.29080465
id13023,0.48400208,0.2300095,0.28598836
id24796,0.20530231,0.23243548,0.5622622
id12284,0.4612953,0.28164575,0.25705895
id02664,0.81351835,0.1766088,0.00987282
id23767,0.274336,0.51573235,0.2099317
id05859,0.9897612,0.005622913,0.0046159294
id14350,0.58725923,0.37026823,0.042472437
id01191,0.45544246,0.4099922,0.13456535
id17034,0.18951999,0.7847395,0.02574058
id25292,0.14869657,0.189453,0.66185045
id22121,0.68624234,0.074097246,0.2396604
