id,EAP,HPL,MWS
id11910,5.780504e-07,4.546764e-05,0.999954
id08065,2.3727597e-07,1.1931981e-08,0.99999976
id22674,0.9534585,1.1933999e-05,0.046529558
id25018,0.14649452,0.8534213,8.425692e-05
id10892,9.896406e-05,0.006081738,0.9938193
id10217,0.99591404,2.4135114e-05,0.004061814
id12996,0.9752729,0.004916947,0.019810166
id18262,0.00015144196,2.5899846e-05,0.9998227
id08606,0.016058294,0.02535655,0.9585851
id17233,0.99912673,1.7035895e-06,0.00087164156
id00101,0.9497321,0.050252758,1.5055373e-05
id12225,0.999902,9.4486066e-05,3.500961e-06
id01364,0.9669786,0.010006233,0.023015125
id24973,3.174776e-05,0.11813047,0.8818378
id25363,0.9999989,5.9944494e-10,1.0956569e-06
id10061,1.5957991e-07,1.6458729e-07,0.99999964
id17673,0.0045829397,0.9953981,1.901893e-05
id13249,0.58103687,0.343742,0.07522111
id10107,7.2382613e-07,4.3013543e-08,0.9999993
id04403,5.657041e-07,0.9999925,6.905536e-06
id25728,0.014826678,0.9850284,0.00014494438
id16184,0.99999917,1.6175716e-07,6.883296e-07
id03438,0.9975967,1.3689693e-06,0.0024018646
id22923,0.43743515,4.5775494e-05,0.5625191
id08610,1.4245705e-06,0.0001596075,0.99983895
id25355,1.0682134e-06,0.9999963,2.6183948e-06
id16916,0.95006084,0.04870545,0.0012337483
id12793,0.0021431206,9.784144e-07,0.99785584
id11859,0.9999566,4.1162007e-06,3.9258546e-05
id02434,0.99163365,0.00034288358,0.008023371
id27703,0.9999989,2.8532895e-07,8.850909e-07
id25212,0.99999833,1.611223e-08,1.6739903e-06
id11308,0.9999715,2.2805913e-05,5.708322e-06
id26094,1.0,1.9310227e-09,4.7687827e-09
id22080,1.10767395e-07,3.5488046e-07,0.9999995
id03545,4.9743256e-05,3.5118646e-07,0.99994993
id23725,0.9997527,2.5363861e-05,0.00022192732
id12009,0.9999999,3.5832066e-08,7.436843e-08
id24241,0.99877983,5.0438797e-07,0.001219744
id03596,3.0855084e-05,1.1264056e-07,0.999969
id10749,0.99988294,0.00011075295,6.3017183e-06
id22794,0.99999726,1.3990833e-06,1.3547764e-06
id15482,8.003027e-09,1.3993046e-08,1.0
id04833,1.1923465e-05,0.9995229,0.0004651909
id00397,1.65091e-06,0.9999907,7.596605e-06
id14691,0.00010653253,0.9981517,0.0017418137
id05193,5.357575e-05,0.00019193975,0.9997545
id19541,0.99999774,1.9815234e-06,2.3213339e-07
id22166,0.9960968,0.0034720567,0.00043115643
id20744,5.8916316e-07,0.9999989,4.8498515e-07
id10392,8.135229e-09,5.1775206e-09,1.0
id00770,0.6448949,0.0013010188,0.35380408
id06018,0.9913754,0.008605139,1.9545369e-05
id15678,0.0009209864,3.8559512e-05,0.9990404
id08305,0.9999975,9.810868e-07,1.5640807e-06
id08903,1.0,2.0843293e-08,1.7698149e-08
id14752,0.031554945,0.95902413,0.009420907
id12468,4.2770193e-08,1.0,1.1892472e-08
id05085,0.000108197884,0.01928583,0.980606
id21993,0.014284608,0.00066656974,0.98504883
id15503,2.8305158e-05,0.06150876,0.938463
id03021,0.99840313,1.9038687e-05,0.0015777864
id16123,0.0018401274,0.9981546,5.2664573e-06
id19383,0.38936064,0.0014956974,0.6091437
id04186,7.738777e-06,5.945917e-07,0.99999166
id17954,3.1375365e-08,3.0672123e-08,0.9999999
id12030,0.99988806,0.00010759054,4.2524357e-06
id13020,1.6531455e-07,5.5223452e-08,0.99999976
id25327,1.07536935e-05,9.601153e-06,0.9999796
id16344,0.031593457,0.96775204,0.00065453124
id12303,0.8470275,0.00075762166,0.15221491
id15017,1.9324828e-08,3.2565662e-08,1.0
id22308,0.46667045,0.53239423,0.0009352728
id06536,4.9976336e-08,0.9999999,8.294832e-08
id19797,0.9169314,5.495759e-05,0.08301363
id06332,2.4942561e-05,0.9999745,5.428864e-07
id22941,0.37690043,0.002297808,0.6208018
id13547,1.5083098e-06,6.9869357e-06,0.99999154
id06928,0.0029611927,0.9891087,0.007930157
id12521,0.99962306,0.00036503506,1.1925229e-05
id25716,0.00016746718,6.035233e-05,0.99977213
id27116,2.6681205e-06,4.1826914e-07,0.9999969
id19941,4.3970143e-09,4.2086306e-08,1.0
id05711,9.507789e-07,0.9999987,3.6065026e-07
id02097,1.03583204e-07,9.315308e-07,0.9999989
id03563,2.002518e-06,4.5602843e-05,0.99995244
id02295,0.0020974493,0.99671173,0.001190785
id08179,9.926753e-10,4.0498366e-10,1.0
id05332,1.5511091e-08,1.1597058e-08,1.0
id15697,3.4683302e-07,6.1854166e-08,0.99999964
id17026,0.9478052,0.00082453253,0.051370136
id04243,6.5827985e-06,0.00013378997,0.9998596
id13175,0.9999993,6.437009e-07,1.024501e-07
id05387,7.0819004e-07,5.4963137e-05,0.9999443
id19989,0.98628145,0.00313537,0.010583157
id25173,0.004749098,0.0014600445,0.9937909
id08925,0.9993191,0.00015514817,0.0005258257
id03034,0.0010646635,0.16813168,0.8308037
id13272,4.596722e-05,0.9998342,0.00011979601
id07956,0.9999999,1.5374269e-07,1.1485889e-08
id02648,3.1847628e-07,0.9999838,1.5814376e-05
id01778,4.945462e-08,5.659849e-06,0.9999943
id12846,3.9232324e-09,6.274033e-09,1.0
id19001,0.9999199,6.4366206e-05,1.577992e-05
id05763,0.99937767,1.2624264e-05,0.0006097672
id15590,2.4121638e-05,1.409648e-06,0.9999745
id04912,1.2212881e-07,4.5182773e-05,0.9999547
id21201,0.9789113,0.0012972567,0.019791363
id13215,0.9604985,0.03536421,0.0041372543
id15612,0.06627579,2.0682572e-05,0.9337035
id18501,3.9016136e-06,3.4398697e-06,0.9999926
id07223,0.9827152,0.017201414,8.345692e-05
id06707,1.1351606e-05,3.7236638e-05,0.99995136
id05238,0.9937402,2.367233e-05,0.0062360824
id00935,5.259568e-06,1.1300393e-05,0.99998343
id00110,8.373546e-09,8.022099e-09,1.0
id17476,4.1835152e-05,2.2947184e-08,0.99995816
id15170,1.6862661e-09,6.9547775e-07,0.9999993
id13397,5.631903e-05,7.950773e-07,0.9999429
id24283,0.9999819,1.7526584e-07,1.795043e-05
id15234,0.8693976,0.1305859,1.6494512e-05
id16884,3.614036e-05,0.99296534,0.006998553
id07831,0.9999999,4.368702e-08,9.0640214e-08
id16038,0.99948454,4.377206e-05,0.0004716822
id03629,0.9999981,9.259562e-07,9.382391e-07
id21019,3.108064e-05,5.310044e-06,0.99996364
id21835,0.47972175,0.011256921,0.50902134
id04480,1.8706525e-07,0.00051591947,0.9994838
id20838,0.9982461,0.00011111075,0.0016428357
id24195,5.6631525e-05,0.99143785,0.008505596
id05448,0.9999993,3.925065e-08,7.3286844e-07
id15957,0.99995995,3.3034412e-05,7.015051e-06
id19956,0.006068256,0.0012180156,0.99271375
id15104,9.0843605e-05,0.0005853947,0.9993237
id17559,0.9721943,0.026842305,0.0009633314
id16839,0.9999957,4.167598e-06,1.7483053e-07
id14493,0.00520482,3.934899e-06,0.99479127
id08833,0.8076744,0.0002731118,0.19205244
id15723,0.98816013,0.00051314296,0.011326719
id02716,2.7075446e-05,1.9231995e-06,0.99997103
id06689,0.4250083,0.5748554,0.00013628208
id18837,0.0001529125,0.10975935,0.8900877
id04466,0.99999976,2.0134739e-07,2.0631285e-08
id00686,1.0,2.135248e-08,1.45396735e-08
id09010,1.9940555e-07,0.00013521407,0.9998646
id23353,0.9999981,4.1355202e-07,1.5920915e-06
id00066,1.5932752e-06,7.131485e-08,0.99999833
id15724,0.9952987,4.369537e-05,0.004657665
id23486,0.029707646,0.8536753,0.11661705
id22258,4.634205e-05,0.077660955,0.9222927
id02292,4.7663025e-07,5.07303e-09,0.9999995
id16356,2.0983962e-05,0.9994692,0.0005098812
id00235,0.48181665,0.51728815,0.00089526473
id25522,0.00081740855,0.15465195,0.84453064
id04204,3.1377128e-06,1.2342265e-05,0.9999845
id22016,0.999265,9.6056165e-06,0.000725391
id06480,2.2151237e-06,0.011436574,0.9885612
id08718,0.99999964,6.91741e-08,2.0610449e-07
id05251,1.0006709e-09,2.3332833e-08,1.0
id03359,0.9923745,0.007601846,2.360542e-05
id16117,0.24697928,0.0064843837,0.7465364
id17000,0.9057863,8.519909e-06,0.094205186
id01730,3.7371963e-09,9.904932e-09,1.0
id00630,0.99965894,2.9792727e-07,0.00034065632
id18175,1.1431243e-05,0.99837023,0.0016183493
id00907,0.00471454,0.124487415,0.870798
id18251,0.99999976,1.4839942e-07,1.2948863e-07
id25861,0.99966705,0.00011976456,0.0002131673
id00398,0.32816666,0.6292362,0.04259709
id27573,6.35071e-07,0.0016989381,0.9983005
id10022,0.0002470807,0.9987306,0.0010224036
id15901,1.1900161e-05,0.027350945,0.9726371
id00451,2.806296e-06,0.7246803,0.2753169
id23129,0.98117673,0.0063417684,0.012481515
id26498,0.80197906,0.18642934,0.011591613
id14741,2.1539077e-07,0.99999905,7.5854143e-07
id18453,0.99839133,1.940445e-05,0.0015892031
id08309,1.6105702e-09,1.13788744e-07,0.9999999
id00320,0.9999596,4.0044386e-05,3.6123097e-07
id07688,0.0028916504,0.9971083,1.6162488e-07
id01556,0.999969,6.368099e-07,3.038689e-05
id00178,0.009367928,0.07951001,0.9111221
id18902,4.999094e-07,5.5060464e-05,0.99994445
id27002,0.19600447,0.0008066951,0.80318886
id21418,3.3945993e-10,1.0,3.4603325e-09
id23018,8.977095e-05,0.9999062,4.097367e-06
id07032,0.06026308,0.088648066,0.8510888
id16195,0.9460853,0.0538697,4.500614e-05
id11202,0.9521653,0.022193626,0.02564103
id09578,0.011079011,0.9583176,0.030603353
id26984,1.7871671e-05,2.9910712e-08,0.9999821
id19856,1.0587304e-07,0.9999528,4.7044123e-05
id12086,1.0472298e-07,1.0833548e-08,0.9999999
id12052,0.99646014,5.5142802e-05,0.0034847122
id17728,1.693139e-05,4.901388e-06,0.9999782
id24608,0.99621433,0.0037794,6.265043e-06
id21097,0.00030156953,9.890838e-06,0.9996885
id20179,0.02859365,0.015337772,0.9560686
id15144,0.9993187,4.25835e-05,0.0006388113
id00206,0.99779654,0.00077875017,0.001424795
id22285,0.9999201,7.750154e-05,2.3479672e-06
id06417,0.017849755,0.0013181549,0.98083216
id00215,0.91549015,0.00063478434,0.083875
id04201,1.0,3.413477e-08,7.501146e-09
id21771,3.4338967e-08,8.3091073e-10,1.0
id12451,8.192638e-05,8.177081e-05,0.9998363
id14250,0.00054145535,0.0005424743,0.99891603
id03433,0.23671257,0.020267852,0.7430196
id03303,6.647348e-07,6.968762e-08,0.9999993
id25901,0.00011289895,2.009587e-05,0.99986696
id06945,0.094634175,0.8970626,0.008303232
id05664,0.0073152455,7.3038995e-05,0.9926117
id05741,1.0051278e-09,7.987765e-08,0.9999999
id10652,1.0,5.27985e-09,2.091054e-09
id16300,5.3868793e-05,3.1666623e-05,0.9999144
id12319,0.00074266124,1.17786885e-05,0.99924564
id07500,3.2782579e-09,8.473401e-08,0.9999999
id12478,8.471574e-05,1.7870948e-06,0.99991345
id03076,0.08211373,1.4030189e-06,0.9178849
id00969,0.007002521,2.0213238e-06,0.99299544
id23636,0.99817216,0.000355603,0.0014723011
id09791,7.3218337e-07,0.0049872543,0.99501204
id05680,0.9999926,4.5945676e-06,2.8008783e-06
id03672,1.7374065e-05,2.7361955e-05,0.9999553
id04286,1.4654971e-07,0.9999863,1.35854025e-05
id23883,0.0009159874,0.00035132768,0.99873275
id11914,0.9984994,0.000747605,0.0007530034
id20974,0.97723913,0.021928797,0.0008321454
id26125,0.6534143,0.04499241,0.30159327
id15543,1.3825585e-08,0.99999964,3.8952885e-07
id19471,2.0065531e-08,5.3334354e-08,0.9999999
id11503,0.0012577885,0.9824113,0.016330862
id09321,0.00035879842,0.04850632,0.95113486
id25560,3.1898853e-07,0.0016928338,0.9983069
id06726,0.9999937,6.0150514e-06,3.3827553e-07
id05709,1.0,5.9575886e-08,3.3621892e-09
id09788,0.99997747,6.6265666e-06,1.5795931e-05
id05289,2.440583e-06,0.9999976,3.2136e-08
id11815,2.8158885e-07,2.3277232e-06,0.9999974
id22422,0.007723877,5.454312e-05,0.99222153
id25954,9.809672e-09,6.9837483e-06,0.99999297
id13601,0.0010432485,0.9982664,0.00069028727
id05677,0.9888026,6.035762e-06,0.011191299
id10498,0.85244197,0.008400881,0.1391572
id02665,0.9999933,4.1994413e-06,2.5477557e-06
id10114,0.9978357,4.65579e-06,0.0021597198
id26314,3.9599203e-07,0.9999782,2.1455127e-05
id21240,4.743229e-05,0.07400678,0.9259458
id15569,8.913818e-08,1.485673e-08,0.9999999
id25928,0.00030487997,0.32549337,0.6742017
id22706,1.5225122e-09,0.9999982,1.7498418e-06
id20877,7.1223135e-06,0.9999635,2.9303501e-05
id04318,0.33827722,0.0015026039,0.6602202
id18299,0.9999993,3.2519662e-07,3.202221e-07
id08126,6.2242327e-09,2.1519831e-07,0.99999976
id14293,0.9999858,1.3396168e-05,8.0888293e-07
id12759,0.00014550217,0.9628322,0.03702229
id11983,0.0024823602,3.582e-05,0.9974819
id05580,1.188356e-07,0.9999994,4.4167857e-07
id25846,6.293231e-05,0.99965346,0.0002836272
id01939,1.2849739e-06,3.9388822e-05,0.99995935
id26327,0.035623003,0.04489275,0.9194842
id11068,0.04453907,0.0003819765,0.9550789
id08404,1.4194711e-07,0.0048047304,0.9951951
id27189,2.4288403e-07,1.0186097e-06,0.9999987
id15119,2.1007554e-07,8.775603e-06,0.99999106
id26525,0.00021483467,1.8092214e-05,0.9997671
id03618,0.9999999,1.6328734e-07,2.2468084e-08
id27220,0.0053215,0.5998364,0.39484215
id18777,1.3824953e-06,8.620924e-08,0.99999857
id20213,0.99997616,1.7710248e-05,6.0211846e-06
id20403,0.9999765,1.107948e-08,2.3532772e-05
id03777,0.37541392,0.00017490478,0.62441117
id10595,0.011477647,0.008876897,0.97964543
id13816,1.6933831e-06,6.024366e-06,0.99999225
id05667,6.8798826e-08,2.386653e-07,0.99999964
id24629,0.98378146,0.016177315,4.1312363e-05
id20398,1.3259062e-06,1.9614097e-06,0.99999666
id14108,1.23475165e-05,4.0299772e-05,0.9999473
id06196,2.1965539e-06,0.006647613,0.9933502
id02800,0.09754205,0.90210074,0.00035713956
id18732,4.6362966e-06,4.770537e-07,0.9999949
id11915,3.74561e-09,1.8771143e-08,1.0
id09739,0.99999833,2.813105e-07,1.4676272e-06
id24672,3.9238845e-08,1.5488155e-07,0.99999976
id00414,6.8384125e-08,1.10177865e-07,0.9999999
id16307,3.7839058e-05,0.99995637,5.797586e-06
id14043,0.69078153,0.0002593408,0.30895913
id00517,0.13940413,0.002436751,0.85815907
id09744,1.229039e-06,0.9999987,6.040708e-08
id19257,0.38075492,0.6190559,0.00018916966
id15437,9.079769e-06,2.3005448e-06,0.9999887
id16352,5.5538557e-08,3.6781984e-08,0.9999999
id18849,7.2444163e-06,6.0601456e-06,0.99998665
id19434,7.866937e-09,9.2798004e-08,0.9999999
id17928,0.0015089969,0.99848455,6.429382e-06
id16896,5.454127e-05,0.99280506,0.007140377
id02135,0.77876836,0.00042527396,0.22080632
id15075,0.99988794,0.00010658235,5.4644343e-06
id27486,2.1541957e-06,0.0012189543,0.9987789
id19422,0.033311244,0.01570264,0.95098615
id09603,3.7812903e-08,3.1091233e-06,0.9999969
id02133,0.009759146,9.7219054e-05,0.99014366
id03441,6.6085355e-09,7.2119244e-09,1.0
id02398,0.9992836,3.515243e-05,0.0006812221
id05152,7.8857205e-08,0.9999999,1.885572e-08
id17838,2.1643948e-06,6.0057445e-08,0.99999774
id25060,0.9513916,0.0087542925,0.03985419
id09998,1.0,5.530281e-09,3.7752915e-08
id01828,0.23758471,4.4685394e-06,0.7624108
id25377,1.1101921e-05,5.0414597e-05,0.9999385
id22175,0.9999398,2.850484e-06,5.729507e-05
id02974,1.2335755e-08,5.086985e-09,1.0
id26955,5.007056e-10,1.2771462e-09,1.0
id21091,5.9821936e-08,1.8409258e-07,0.99999976
id12802,2.3406757e-08,0.99999905,9.080128e-07
id07432,1.2494604e-06,0.99999857,1.8899128e-07
id18749,1.2650002e-06,0.99999464,4.0501786e-06
id15030,3.83099e-05,0.7840894,0.21587227
id17155,1.7567702e-08,1.0359184e-06,0.9999989
id08128,0.019862682,0.639214,0.34092334
id25706,0.99996924,3.0316385e-05,5.001822e-07
id15645,0.9978671,0.002007713,0.00012511594
id04943,0.0040383656,0.99595934,2.275735e-06
id27566,0.97689337,0.023105618,8.808333e-07
id11765,1.8501101e-08,2.86518e-07,0.99999964
id13783,0.99106324,0.003476896,0.0054598977
id00492,1.651099e-07,0.9999999,1.6481255e-09
id27636,0.008883305,0.00017666374,0.9909401
id04273,0.8288618,0.0015969285,0.16954128
id02537,0.005889787,0.003680631,0.99042964
id24349,4.6867547e-07,1.914201e-05,0.99998033
id00023,0.9999999,7.5473466e-08,3.1175096e-09
id23025,2.8471447e-07,3.2004673e-06,0.99999654
id08722,0.99999964,1.3111091e-08,3.4642773e-07
id02420,0.9963858,0.0036112242,3.012867e-06
id10811,0.99997807,2.1981585e-05,2.9678393e-08
id04019,1.053315e-06,0.99999785,1.0454211e-06
id18334,0.88733745,0.11262678,3.5717418e-05
id16781,0.9946626,0.0005480738,0.0047894153
id08773,1.1655537e-06,0.37810025,0.6218986
id19214,0.0469582,2.9719577e-05,0.9530121
id09589,0.1400932,8.798613e-06,0.859898
id24246,0.00017618647,0.99982077,3.1449754e-06
id23577,6.377955e-07,1.7162104e-07,0.99999917
id09305,0.9981521,2.8077724e-05,0.0018198079
id16460,0.92687374,0.072651535,0.00047470638
id21115,0.9970906,0.0012579487,0.0016514928
id25996,0.66572726,0.0010514932,0.3332212
id02551,0.00010794184,0.9419562,0.057935905
id19352,1.9169153e-09,6.008702e-07,0.9999994
id03806,1.0,8.6309304e-10,2.1146969e-10
id26544,1.0,4.768094e-08,2.0812902e-08
id18761,0.030631175,0.00016173773,0.96920705
id24148,1.9876361e-05,0.99858177,0.0013983129
id16095,0.12664495,0.8725151,0.0008399706
id18442,0.00047870437,0.030062566,0.9694587
id22596,3.358635e-05,1.6143842e-05,0.9999503
id23002,1.0141346e-05,0.05529227,0.94469756
id04797,0.0045539117,0.012431235,0.9830148
id06610,8.692939e-09,3.8981622e-09,1.0
id16173,0.9606216,0.00062459434,0.038753875
id18292,0.0004334189,3.224043e-06,0.9995634
id27328,1.3531491e-05,1.1025191e-05,0.99997544
id01695,3.523219e-10,1.8201257e-07,0.99999976
id05761,1.4478769e-07,1.3625062e-08,0.9999999
id16354,7.201992e-06,0.99930716,0.0006856422
id12207,7.822807e-08,2.0340864e-05,0.9999796
id05665,0.0025474357,0.9974252,2.7351554e-05
id01911,0.99601233,7.232517e-06,0.003980439
id19153,0.006843511,0.5144584,0.4786981
id10295,0.0032801125,0.37346435,0.62325555
id23038,1.0,4.1987263e-09,1.1330292e-08
id23783,2.298776e-06,1.761795e-08,0.99999774
id27879,0.9939249,0.004179074,0.0018959476
id19190,0.999966,2.3767134e-05,1.0241994e-05
id05065,0.99916184,0.0008329489,5.2965042e-06
id21296,0.99996924,2.7462906e-05,3.323235e-06
id13262,0.4565049,0.25863966,0.28485548
id10333,0.9997341,5.601836e-05,0.00020993059
id16677,3.222515e-07,0.99999964,3.9050168e-08
id01392,0.11367259,0.00019398966,0.88613343
id27874,0.99999785,6.68732e-07,1.4401764e-06
id02294,0.8530258,0.13780396,0.009170296
id18298,0.00011181133,0.99988747,6.985179e-07
id06997,6.8815107e-06,1.2426389e-07,0.99999297
id05243,0.9999949,4.20206e-06,9.897856e-07
id00860,0.00011807382,0.029738436,0.97014356
id26681,0.00048287646,0.9311901,0.06832704
id06020,0.0010227981,0.035612598,0.9633646
id27683,0.24549416,0.0025523417,0.7519535
id17655,0.9991535,0.0007280672,0.000118361946
id08817,0.1963765,0.0012627704,0.8023608
id11512,6.3825255e-06,0.0007317162,0.9992619
id00478,5.368733e-05,0.034864467,0.9650818
id02116,0.00086863665,0.9991309,4.275497e-07
id06746,3.5435996e-10,1.6484329e-10,1.0
id03863,0.23535338,0.0034118854,0.7612347
id01802,0.0012249177,0.0022240996,0.9965509
id11682,0.016032578,0.00033489263,0.9836325
id04033,1.069674e-05,3.5792277e-07,0.9999889
id09286,0.0018632978,0.9978624,0.00027430264
id12904,2.3286892e-09,3.1081157e-10,1.0
id07420,1.3866886e-06,6.0320923e-05,0.99993825
id22398,2.6594327e-08,3.6687606e-08,0.9999999
id00424,0.08522515,0.065194435,0.84958047
id20960,0.9999974,2.4086225e-06,2.0290055e-07
id10267,0.9999378,3.202934e-05,3.0204359e-05
id19330,7.878793e-06,6.0361526e-06,0.99998605
id00994,2.7728786e-06,0.99999726,5.3728332e-08
id10785,1.251126e-06,0.098039836,0.90195894
id00955,0.99848455,1.1992942e-05,0.0015034716
id09757,0.104549594,0.8582956,0.03715479
id10030,0.99991775,2.256393e-05,5.973503e-05
id22952,9.8092725e-09,1.4424027e-07,0.9999999
id21955,1.434316e-07,2.0030884e-06,0.99999785
id07674,0.0026904757,8.8839515e-06,0.9973007
id13760,1.25729755e-08,0.99999917,8.1476225e-07
id18166,3.5631205e-05,0.9699173,0.030047078
id23498,3.7954268e-07,4.3435344e-07,0.99999917
id05296,2.438073e-08,0.99999964,3.588734e-07
id26709,8.382095e-09,1.0524451e-09,1.0
id02853,0.9622978,7.6533615e-05,0.037625626
id06800,0.0006569105,0.032550186,0.96679294
id14758,0.99995136,1.6806082e-07,4.852591e-05
id12356,0.9999999,8.527603e-08,6.1732286e-09
id21492,0.9999536,4.177233e-05,4.6853534e-06
id27540,0.931283,0.022442656,0.046274297
id07376,0.000259168,3.3964006e-05,0.9997068
id15201,0.00021465679,0.023972532,0.9758128
id23388,4.9275917e-07,0.99999857,9.131698e-07
id13923,6.9880757e-06,0.99995625,3.668872e-05
id00794,0.9999995,6.3680105e-08,3.6232638e-07
id23910,0.013386206,0.0037043018,0.98290956
id02556,0.999992,2.1005342e-06,5.893566e-06
id22151,6.644681e-06,0.99987495,0.00011833698
id11698,0.00011511157,0.9998846,2.8553967e-07
id11627,1.8939904e-06,9.878669e-07,0.99999714
id06340,4.8616533e-07,0.9998678,0.00013166296
id05123,7.500159e-09,3.2110885e-09,1.0
id26620,0.99072003,0.008400718,0.0008792683
id04002,0.3302732,0.6612677,0.008459081
id26554,1.5029872e-07,0.9995222,0.00047768894
id18012,0.00503398,0.42316905,0.57179695
id12964,0.0007928529,0.0006997593,0.9985073
id18965,8.101476e-06,0.00019143596,0.9998005
id19082,0.8539656,0.0042106635,0.1418237
id26742,1.6328251e-05,1.0204125e-06,0.9999826
id15442,1.3988414e-05,4.3845766e-08,0.99998593
id16647,0.99994516,3.6924015e-05,1.7847302e-05
id11544,0.013488234,0.004410954,0.9821008
id20581,0.99999356,2.5448765e-06,3.9709807e-06
id13192,0.99675226,0.0029343343,0.00031343912
id15814,0.99999356,4.5690626e-06,1.9538425e-06
id26279,0.9999056,9.066984e-05,3.7305824e-06
id00240,0.00024203642,5.3154865e-05,0.9997048
id22836,0.99999976,1.3900663e-07,7.442661e-08
id15085,9.0421125e-08,1.6357443e-06,0.99999833
id17495,0.99999094,1.5372539e-06,7.4946256e-06
id26762,1.1438572e-06,0.00018463023,0.9998142
id13685,0.98572195,0.00013656435,0.014141572
id16560,3.6669662e-05,0.99996305,2.8314696e-07
id17184,2.2975355e-06,7.5725425e-06,0.9999901
id21635,1.0,1.227911e-08,8.19061e-09
id26751,0.8985151,2.4757683e-05,0.10146019
id12351,6.7914743e-07,4.185325e-08,0.9999993
id14872,1.8304233e-08,3.1541076e-09,1.0
id18372,0.99996567,3.342617e-05,9.261682e-07
id26851,0.35183346,0.0013768804,0.6467896
id22659,0.06337741,0.007875557,0.928747
id04102,3.357959e-05,8.1112754e-05,0.9998853
id02353,5.5651367e-07,0.012411994,0.9875874
id26721,1.1474498e-05,0.99996173,2.6875745e-05
id11171,0.9999018,1.057692e-06,9.710659e-05
id13562,0.06730214,0.6146116,0.31808624
id26425,0.017646188,0.00028634613,0.98206747
id26394,0.17266048,0.6758341,0.15150534
id22187,0.0058944216,0.013501552,0.98060405
id00422,0.9999993,1.4191298e-07,5.8955686e-07
id22667,3.1100203e-08,0.9999993,7.4326596e-07
id00911,0.9618337,0.00042346842,0.037742853
id17291,6.986999e-06,8.1271384e-05,0.9999118
id01915,2.6169802e-05,0.99996936,4.428761e-06
id01434,0.14057955,0.41052714,0.44889334
id01584,0.9997036,3.8133756e-05,0.00025821658
id09266,0.97844416,0.021517152,3.8676757e-05
id17494,0.0035209383,5.649202e-06,0.9964734
id24919,0.12012702,0.8798621,1.0863348e-05
id21043,6.413121e-06,0.00013831993,0.9998553
id17796,0.99999785,1.6917558e-06,4.6886873e-07
id02166,9.2402996e-10,6.182381e-10,1.0
id17503,7.756836e-06,6.14866e-07,0.99999166
id21203,0.005319501,0.40356365,0.59111685
id25626,1.0169878e-06,0.9969829,0.003016102
id09836,1.4307371e-09,2.2659256e-08,1.0
