id,EAP,HPL,MWS
id15234,0.6535736,0.2891868,0.057239674
id16884,0.21740428,0.2355107,0.54708505
id07831,0.71842027,0.038161945,0.2434177
id16038,0.35164818,0.21264848,0.4357033
id03629,0.6691773,0.07411866,0.25670397
id21019,0.6005975,0.06402003,0.33538255
id21835,0.3901819,0.18849276,0.42132536
id04480,0.51441056,0.058377013,0.42721242
id20838,0.31968996,0.31474337,0.36556667
id24195,0.4396334,0.2947795,0.26558712
id05448,0.9559762,0.026185784,0.017838027
id15957,0.7607218,0.089501396,0.14977676
id19956,0.46197447,0.383378,0.15464754
id15104,0.17779434,0.070989326,0.7512164
id17559,0.63752216,0.19753875,0.16493908
id16839,0.064582594,0.62100506,0.31441244
id14493,0.12161553,0.11155301,0.7668314
id08833,0.7129508,0.07807412,0.20897509
id15723,0.71033865,0.049065627,0.24059568
id02716,0.24137777,0.028259272,0.73036295
id06689,0.293409,0.47482237,0.23176862
id18837,0.019083302,0.01756374,0.963353
id04466,0.99124104,0.006194695,0.0025642773
id00686,0.9852573,0.008772253,0.005970402
id09010,0.13321163,0.16562092,0.7011674
id23353,0.8012566,0.10290528,0.095838085
id00066,0.0858033,0.030394146,0.88380253
id15724,0.5249166,0.18370539,0.29137805
id23486,0.9877295,0.0076932367,0.0045772805
id22258,0.029820621,0.017814739,0.9523647
id02292,0.15786003,0.0040246355,0.8381153
id16356,0.06629448,0.083624616,0.8500809
id00235,0.22838591,0.10506074,0.66655344
id25522,0.32759964,0.035592098,0.6368082
id04204,0.3109919,0.017426735,0.6715814
id22016,0.72704,0.039960038,0.2329999
id06480,0.06595804,0.69389457,0.24014738
id08718,0.6596887,0.018843422,0.32146788
id05251,0.02297283,0.021904882,0.9551223
id03359,0.7649021,0.15172549,0.08337239
id16117,0.70919526,0.027014185,0.26379064
id17000,0.0535394,0.0029978706,0.94346267
id01730,0.19008988,0.05882425,0.7510859
id00630,0.624374,0.11313999,0.26248598
id18175,0.17249706,0.024317961,0.8031849
id00907,0.19081545,0.05833724,0.7508474
id18251,0.6309569,0.12500994,0.24403317
id25861,0.2753403,0.063875005,0.6607847
id00398,0.88176864,0.07852111,0.039710194
id27573,0.34074023,0.07590773,0.583352
id10022,0.032013014,0.054181937,0.91380507
id15901,0.04397401,0.39598736,0.5600387
id00451,0.17015268,0.052366223,0.7774811
id23129,0.4649115,0.07576227,0.4593262
id26498,0.74165505,0.18972407,0.068620965
id14741,0.2445796,0.3295989,0.4258215
id18453,0.13712181,0.006224822,0.85665333
id08309,0.11676793,0.043623067,0.83960897
id00320,0.7899011,0.16443287,0.04566603
id07688,0.5796863,0.35912603,0.06118763
id01556,0.3305494,0.030313747,0.6391368
id00178,0.055343337,0.024398366,0.9202583
id18902,0.045172162,0.024983315,0.9298445
id27002,0.45989335,0.15764071,0.382466
id21418,0.069999166,0.9254779,0.0045228973
id23018,0.3888848,0.34385198,0.26726314
id07032,0.32343814,0.17998195,0.49657995
id16195,0.8659606,0.13111427,0.0029251166
id11202,0.42181164,0.40509352,0.17309482
id09578,0.55112386,0.09928845,0.34958762
id26984,0.539788,0.036852114,0.4233599
id19856,0.021502165,0.9516029,0.026894957
id12086,0.3271394,0.03330608,0.6395545
id12052,0.48896295,0.15260805,0.358429
id17728,0.07965915,0.030897317,0.8894435
id24608,0.933932,0.05064997,0.015417977
id21097,0.43397895,0.033438172,0.5325829
id20179,0.8499854,0.020329375,0.12968527
id15144,0.5134675,0.06587833,0.42065415
id00206,0.43189088,0.070081115,0.49802798
id22285,0.8190582,0.06807858,0.112863295
id06417,0.31383193,0.20736653,0.4788016
id00215,0.34481716,0.008054585,0.6471282
id04201,0.85575354,0.114813656,0.029432777
id21771,0.24781442,0.014437863,0.73774767
id12451,0.12934455,0.053065844,0.8175896
id14250,0.17388207,0.01792788,0.80819005
id03433,0.73327863,0.026702248,0.24001916
id03303,0.16608813,0.020409446,0.8135025
id25901,0.48232,0.04216112,0.47551885
id06945,0.106168464,0.6135974,0.28023416
id05664,0.38293695,0.16264208,0.45442095
id05741,0.064665176,0.009119401,0.9262154
id10652,0.9628912,0.015998408,0.021110484
id16300,0.09260606,0.012796816,0.8945972
id12319,0.08436771,0.0041473135,0.911485
id07500,0.013369897,0.0018949974,0.98473513
id12478,0.29585522,0.006201916,0.69794285
id03076,0.06981536,0.004816526,0.9253681
id00969,0.06842272,0.003992145,0.9275852
id23636,0.78169453,0.15629372,0.06201172
id09791,0.7517353,0.124866575,0.12339805
id05680,0.5746481,0.07423431,0.35111764
id03672,0.09678497,0.055747956,0.84746706
id04286,0.07369909,0.37800616,0.5482947
id23883,0.73115575,0.050290044,0.21855414
id11914,0.43325484,0.014698428,0.5520468
id20974,0.4344147,0.19878176,0.36680356
id26125,0.12503818,0.05998314,0.81497866
id15543,0.11247735,0.8408194,0.046703313
id19471,0.15950306,0.1037049,0.736792
id11503,0.44543153,0.3540237,0.20054479
id09321,0.76029164,0.18933141,0.050376892
id25560,0.48614264,0.031251814,0.48260558
id06726,0.29558888,0.5663251,0.13808595
id05709,0.9710925,0.01787496,0.011032427
id09788,0.87172854,0.046986192,0.08128533
id05289,0.64998627,0.34073755,0.009276252
id11815,0.043842744,0.010205745,0.9459515
id22422,0.09322421,0.0190066,0.88776916
id25954,0.03307438,0.23017058,0.736755
id13601,0.24545006,0.063931406,0.6906186
id05677,0.29777727,0.06430829,0.6379144
id10498,0.041389238,0.020067925,0.9385429
id02665,0.82905996,0.09741218,0.07352773
id10114,0.41390765,0.02250796,0.5635844
id26314,0.31313223,0.37308213,0.31378558
id21240,0.4072437,0.16803536,0.42472094
id15569,0.17248926,0.0077909543,0.8197198
id25928,0.10759805,0.7346343,0.15776762
id22706,0.12721427,0.7969138,0.07587196
id20877,0.07290898,0.5411002,0.38599083
id04318,0.6179755,0.025616506,0.35640803
id18299,0.7800201,0.06735105,0.1526288
id08126,0.0030621504,0.0033476138,0.99359024
id14293,0.96905017,0.025323419,0.0056263567
id12759,0.35849577,0.47075832,0.1707459
id11983,0.12975103,0.02179608,0.8484529
id05580,0.06370039,0.7494448,0.18685482
id25846,0.61853266,0.2390449,0.14242242
id01939,0.30720955,0.063739456,0.62905097
id26327,0.47862217,0.049802423,0.4715754
id11068,0.20238812,0.05095432,0.74665755
id08404,0.09381558,0.04085204,0.86533237
id27189,0.13256383,0.17895791,0.6884783
id15119,0.06394339,0.2775378,0.65851885
id26525,0.28866354,0.027821213,0.6835152
id03618,0.9198351,0.03328369,0.046881195
id27220,0.28000027,0.27945074,0.440549
id18777,0.35354114,0.06624925,0.5802096
id20213,0.49325788,0.15650173,0.3502404
id20403,0.8598982,0.008973856,0.13112794
id03777,0.5349065,0.015707208,0.4493863
id10595,0.18564151,0.27172908,0.5426294
id13816,0.14325464,0.013571179,0.84317416
id05667,0.044507075,0.0041655446,0.9513274
id24629,0.72499406,0.19037563,0.08463037
id20398,0.03663094,0.13581051,0.8275585
id14108,0.2043521,0.04564601,0.7500019
id06196,0.26227018,0.06605276,0.6716771
id02800,0.89824957,0.05659608,0.045154333
id18732,0.08121567,0.009165973,0.9096184
id11915,0.054673553,0.13940924,0.80591714
id09739,0.7144313,0.20102996,0.08453874
id24672,0.043172397,0.08984428,0.8669833
id00414,0.17267857,0.09429097,0.73303044
id16307,0.21517801,0.22421639,0.5606056
id14043,0.4717471,0.054035936,0.47421697
id00517,0.5698692,0.12877323,0.30135763
id09744,0.15222177,0.8215763,0.026201969
id19257,0.558567,0.22562441,0.21580863
id15437,0.28717124,0.03424183,0.67858696
id16352,0.19345866,0.012968077,0.79357326
id18849,0.19988084,0.6871377,0.11298146
id19434,0.23794085,0.065144464,0.6969147
id17928,0.22440334,0.1678514,0.60774523
id16896,0.43484858,0.28009558,0.28505588
id02135,0.22629118,0.06302855,0.7106803
id15075,0.9368718,0.040308468,0.022819653
id27486,0.017826827,0.02897911,0.953194
id19422,0.8014953,0.09373435,0.1047703
id09603,0.24096787,0.21881317,0.540219
id02133,0.29207993,0.6544082,0.053511884
id03441,0.055625282,0.0013849112,0.94298977
id02398,0.50767547,0.17337711,0.31894737
id05152,0.26028332,0.15227911,0.58743757
id17838,0.2138408,0.012624102,0.7735351
id25060,0.17481284,0.32841685,0.4967703
id09998,0.96322954,0.033518817,0.0032516792
id01828,0.17569336,0.07095833,0.7533483
id25377,0.26349953,0.11093962,0.6255608
id22175,0.22399844,0.044842295,0.73115927
id02974,0.08030723,0.00869683,0.9109959
id26955,0.012658408,0.005857452,0.9814842
id21091,0.08766727,0.010852399,0.9014803
id12802,0.104716636,0.5650986,0.3301848
id07432,0.8816121,0.047638424,0.07074946
id18749,0.43075415,0.07604313,0.49320272
id15030,0.19806612,0.10814234,0.6937916
id17155,0.16698666,0.4266309,0.40638253
id08128,0.6537815,0.07831199,0.2679065
id25706,0.87873304,0.10942589,0.011841048
id15645,0.84228855,0.13136476,0.026346657
id04943,0.08633696,0.51887316,0.39478993
id27566,0.88999796,0.10724762,0.00275442
id11765,0.05887417,0.22554845,0.7155774
id13783,0.28898466,0.10443129,0.6065841
id00492,0.061885748,0.59804803,0.3400662
id27636,0.87800187,0.09559337,0.026404856
id04273,0.27675796,0.031977933,0.6912641
id02537,0.31927636,0.11277484,0.5679489
id24349,0.5408185,0.16117935,0.29800218
id00023,0.94816977,0.045256123,0.006574084
id23025,0.3257732,0.015933279,0.65829355
id08722,0.70674986,0.06637145,0.22687861
id02420,0.14474928,0.83198,0.023270741
id10811,0.8406286,0.011507751,0.1478635
id04019,0.5576377,0.3330334,0.109328866
id18334,0.68012005,0.3023242,0.017555738
id16781,0.5274333,0.097738214,0.37482855
id08773,0.19317858,0.28881723,0.5180042
id19214,0.5267005,0.122546844,0.3507527
id09589,0.1359306,0.017805776,0.84626365
id24246,0.43730143,0.47680777,0.0858908
id23577,0.25036332,0.087822415,0.6618142
id09305,0.5360695,0.1133473,0.35058317
id16460,0.414539,0.18222365,0.4032374
id21115,0.84731555,0.07865056,0.07403385
id25996,0.5253184,0.10323496,0.37144664
id02551,0.18390548,0.30690095,0.50919354
id19352,0.0069288863,0.008696549,0.9843746
id03806,0.9820224,0.010475404,0.0075021535
id26544,0.83746374,0.015938105,0.14659815
id18761,0.095824055,0.0106780045,0.89349794
id24148,0.6795896,0.23151271,0.0888976
id16095,0.34443763,0.14986484,0.5056975
id18442,0.5235591,0.11667501,0.35976592
id22596,0.36401778,0.21421051,0.4217717
id23002,0.2655638,0.2099449,0.52449125
id04797,0.85764337,0.053330168,0.08902646
id06610,0.2938861,0.025748892,0.680365
id16173,0.5566346,0.13880195,0.30456343
id18292,0.20783164,0.009658709,0.7825096
id27328,0.36378217,0.017490745,0.618727
id01695,0.0076110256,0.043091137,0.94929785
id05761,0.0791518,0.004776676,0.91607153
id16354,0.90261865,0.07088024,0.026501127
id12207,0.07312688,0.024344753,0.9025284
id05665,0.8265207,0.02646251,0.14701685
id01911,0.67763376,0.019648677,0.30271757
id19153,0.077671096,0.08128138,0.8410475
id10295,0.22037268,0.026064401,0.7535629
id23038,0.8395462,0.06779189,0.0926619
id23783,0.019833313,0.001805252,0.9783614
id27879,0.44435018,0.13106951,0.42458025
id19190,0.8373815,0.014341723,0.1482767
id05065,0.50342953,0.13081561,0.3657549
id21296,0.8668549,0.061637927,0.07150714
id13262,0.33126932,0.12854931,0.54018134
id10333,0.3000226,0.06333688,0.6366405
id16677,0.47121567,0.47466445,0.054119974
id01392,0.07403022,0.04798937,0.8779805
id27874,0.94415736,0.013958072,0.041884582
id02294,0.82496256,0.13235846,0.04267899
id18298,0.23117742,0.40762928,0.36119327
id06997,0.104654126,0.06255498,0.8327909
id05243,0.8863181,0.04396156,0.0697203
id00860,0.3122229,0.11546598,0.5723111
id26681,0.04058916,0.06403819,0.8953727
id06020,0.44920596,0.13113163,0.41966236
id27683,0.03369949,0.021867536,0.94443303
id17655,0.21372506,0.5013215,0.28495336
id08817,0.53694886,0.056411672,0.40663952
id11512,0.08370298,0.05136089,0.8649361
id00478,0.3842812,0.07089869,0.5448201
id02116,0.5406259,0.19344221,0.265932
id06746,0.014511724,0.0034822258,0.9820061
id03863,0.28695825,0.12923205,0.58380973
id01802,0.05234592,0.062241398,0.8854127
id11682,0.15680465,0.03838164,0.80481374
id04033,0.14609998,0.04879321,0.8051069
id09286,0.3734412,0.15820557,0.4683532
id12904,0.64023405,0.08029373,0.27947226
id07420,0.7810591,0.10180945,0.117131494
id22398,0.03558323,0.009559244,0.9548576
id00424,0.12797628,0.014528993,0.8574948
id20960,0.889481,0.08932072,0.021198329
id10267,0.8820746,0.056523662,0.061401717
id19330,0.767956,0.04904134,0.1830026
id00994,0.21466598,0.7809646,0.004369355
id10785,0.27540162,0.29766384,0.42693454
id00955,0.47940606,0.013509239,0.5070847
id09757,0.1463912,0.06197192,0.7916369
id10030,0.34745136,0.05757392,0.5949747
id22952,0.123171136,0.025384968,0.8514439
id21955,0.07782279,0.020104459,0.9020727
id07674,0.101374365,0.11554952,0.78307617
id13760,0.055522066,0.91653425,0.02794372
id18166,0.1653191,0.39922833,0.43545252
id23498,0.12771533,0.052345615,0.8199391
id05296,0.3378991,0.27407566,0.3880253
id26709,0.18788233,0.0069715157,0.8051462
id02853,0.5974248,0.048855603,0.35371953
id06800,0.43318102,0.12971486,0.4371041
id14758,0.16035134,0.056391954,0.7832567
id12356,0.8827037,0.111144036,0.006152282
id21492,0.5402597,0.07783925,0.38190112
id27540,0.85081136,0.09453608,0.054652553
id07376,0.21705092,0.033391107,0.74955803
id15201,0.6297439,0.095792815,0.27446333
id23388,0.36924613,0.066009164,0.5647447
id13923,0.1262337,0.2458264,0.62793994
id00794,0.9877506,0.0055184113,0.00673099
id23910,0.50746185,0.08264653,0.40989164
id02556,0.40391785,0.023641968,0.5724402
id22151,0.42867172,0.4149671,0.1563612
id11698,0.27843285,0.4829171,0.23864996
id11627,0.032863885,0.05692303,0.91021305
id06340,0.29621208,0.25899917,0.44478875
id05123,0.12135049,0.011017518,0.867632
id26620,0.5249537,0.4083093,0.06673697
id04002,0.7258998,0.12962505,0.14447507
id26554,0.013639767,0.014504087,0.9718561
id18012,0.3055058,0.2578709,0.43662322
id12964,0.6191009,0.058424134,0.322475
id18965,0.12754387,0.25339666,0.61905944
id19082,0.46759403,0.018488523,0.5139174
id26742,0.5678426,0.02945045,0.40270695
id15442,0.26047102,0.014931391,0.7245976
id16647,0.877354,0.064319246,0.058326732
id11544,0.62323236,0.1192182,0.25754938
id20581,0.8866216,0.01629973,0.09707869
id13192,0.60373706,0.1268918,0.26937106
id15814,0.9548081,0.035180625,0.010011208
id26279,0.349084,0.025806936,0.62510914
id00240,0.57158786,0.019342847,0.4090693
id22836,0.6508714,0.039218348,0.30991027
id15085,0.27964312,0.31752512,0.40283176
id17495,0.48250917,0.2394022,0.27808863
id26762,0.17602323,0.018491192,0.8054856
id13685,0.6645742,0.02935592,0.30606982
id16560,0.13368152,0.65879196,0.20752649
id17184,0.23584768,0.7099072,0.054245155
id21635,0.61966306,0.014445273,0.36589172
id26751,0.8479379,0.10371115,0.048350975
id12351,0.06316113,0.003365619,0.9334733
id14872,0.10661875,0.011706521,0.88167477
id18372,0.93143016,0.02770782,0.040862072
id26851,0.28842843,0.053255793,0.6583158
id22659,0.305006,0.45805317,0.23694076
id04102,0.20006604,0.19384997,0.606084
id02353,0.06931092,0.85605526,0.07463379
id26721,0.16939789,0.823755,0.006847037
id11171,0.37970692,0.05275487,0.56753826
id13562,0.80653816,0.06639459,0.12706728
id26425,0.14020348,0.27623942,0.5835571
id26394,0.48740417,0.13099757,0.3815983
id22187,0.20901398,0.028716398,0.7622696
id00422,0.98839873,0.010427823,0.001173405
id22667,0.047471404,0.26372808,0.6888005
id00911,0.353022,0.007392015,0.6395859
id17291,0.014225353,0.008771599,0.9770031
id01915,0.40354738,0.4874049,0.10904774
id01434,0.34202757,0.32362023,0.3343522
id01584,0.6846297,0.10907538,0.20629497
id09266,0.85496736,0.05044122,0.09459142
id17494,0.10336698,0.013487401,0.88314563
id24919,0.62436986,0.078772426,0.29685766
id21043,0.074838445,0.014159154,0.91100234
id17796,0.36305696,0.4592991,0.177644
id02166,0.009498031,0.0010216819,0.98948026
id17503,0.526294,0.020279722,0.45342624
id21203,0.49105063,0.078425266,0.4305242
id25626,0.049958315,0.13210823,0.8179335
id09836,0.11232632,0.117102996,0.7705707
id24202,0.21704924,0.4711951,0.31175566
id27260,0.2882392,0.118259855,0.5935009
id23167,0.053226158,0.018171351,0.9286025
id10393,0.33512104,0.062277213,0.60260177
id01171,0.23779477,0.5661723,0.19603297
id06380,0.6007155,0.07339964,0.32588485
id22686,0.82423913,0.08581334,0.08994761
id26250,0.86668324,0.086096786,0.04721994
id09315,0.44521755,0.48170245,0.07307997
id00886,0.87100726,0.09191641,0.037076343
id03101,0.45623764,0.23087305,0.3128893
id12367,0.65212214,0.03064991,0.31722802
id10770,0.94568807,0.02695041,0.027361494
id14949,0.7745724,0.1408515,0.08457607
id14141,0.77475435,0.10728988,0.11795572
id25417,0.113899164,0.0043820874,0.88171875
id26873,0.9329328,0.06627044,0.0007967185
id10818,0.5150061,0.07323095,0.41176292
id15146,0.92946297,0.053273786,0.01726322
id23328,0.2118417,0.77511555,0.013042799
id16765,0.404921,0.106962904,0.48811615
id24383,0.4574861,0.022611292,0.51990265
id21304,0.14641313,0.019839466,0.83374745
id12551,0.8185888,0.15375115,0.027660148
id23274,0.8009626,0.029237913,0.16979955
id08117,0.14735605,0.07320164,0.77944237
id23961,0.25317252,0.21629658,0.53053087
id13865,0.13715702,0.01679714,0.84604585
id22807,0.88852435,0.084005885,0.027469764
id08951,0.12155532,0.011921646,0.86652297
id18684,0.7522796,0.07240025,0.17532021
id25179,0.027194249,0.08194,0.8908657
id27033,0.5486556,0.038821522,0.41252288
id13977,0.6719052,0.09476868,0.233326
id19337,0.19141138,0.7613987,0.047189966
id25764,0.051072452,0.0019289727,0.94699854
id16106,0.885766,0.040110536,0.07412348
id05468,0.026830558,0.0012594919,0.97190994
id05241,0.9671285,0.024382977,0.008488487
id10215,0.8168373,0.16927885,0.01388385
id23457,0.93193686,0.03449416,0.03356896
id02200,0.9968227,0.0026575788,0.0005198225
id13714,0.5178931,0.1494824,0.33262455
id20332,0.31122547,0.02896455,0.65981
id18573,0.46207148,0.08062573,0.4573028
id08569,0.002387202,0.00021661805,0.99739623
id22767,0.05967572,0.10830432,0.8320199
id25390,0.7298578,0.16677333,0.10336893
id09288,0.060470987,0.07320983,0.8663191
id12381,0.070037626,0.08833745,0.841625
id02895,0.032248333,0.026774306,0.94097733
id25270,0.32445583,0.034459352,0.64108485
id14248,0.59899664,0.033341836,0.36766142
id12831,0.22841828,0.03690488,0.73467684
id18305,0.4206748,0.068091325,0.5112339
id07805,0.010622853,0.003977293,0.9853998
id14027,0.36937585,0.5694392,0.061184928
id02760,0.6021661,0.035543375,0.3622905
id24362,0.4791662,0.02376736,0.49706647
id17065,0.9597811,0.019715536,0.020503355
id26583,0.35083032,0.19329862,0.455871
id19664,0.94182086,0.029551618,0.028627567
id25145,0.7454254,0.18821076,0.0663639
id17858,0.89737725,0.08614489,0.01647791
id05148,0.27610287,0.64264524,0.08125189
id22928,0.19646724,0.0036554735,0.7998773
id21549,0.46597782,0.026826138,0.507196
id12649,0.1163306,0.020243486,0.86342597
id21597,0.5504512,0.27987775,0.16967104
id27945,0.5109219,0.07067645,0.41840172
id00243,0.51073134,0.011648927,0.4776197
id02745,0.9949115,0.0037839508,0.0013046714
id23550,0.5399647,0.036649078,0.42338628
id13023,0.28599527,0.14778167,0.56622314
id24796,0.23917851,0.054593865,0.70622766
id12284,0.19163087,0.12595515,0.682414
id02664,0.124866866,0.564419,0.31071422
id23767,0.09255508,0.089837775,0.8176071
id05859,0.9858708,0.009857692,0.0042716013
id14350,0.3534917,0.5368811,0.10962718
id01191,0.3073803,0.5122923,0.18032739
id17034,0.30014706,0.537209,0.16264401
id25292,0.028595217,0.008957251,0.9624475
id22121,0.26034382,0.04607175,0.6935844
